customerID,Churn,snapdate,Contract,PaperlessBilling,PaymentMethod,AutoRenewal,BillingCycle,DiscountApplied,LoyaltyProgramMember,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SmartHomePackage,GamingBundle,InternationalCallingPlan,CloudStoragePlan,gender,SeniorCitizen,Partner,Dependents,EducationLevel,HouseholdSize,EmploymentStatus,AnnualIncomeBracket,MonthlyCharges,AverageDataUsage,AppLoginFrequency,CustomerSatisfactionScore,split
2453-SAFNS,0,2024-01-01,One year,No,Mailed check,No,Monthly,Yes,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,female,1.0,No,No,College,1.0,Retired,100–150k,72.1,103.43,0.0,3.0,monitor
4909-JOUPP,0,2024-01-01,Two year,No,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,male,1.0,Yes,No,Bachelor,3.0,Retired,>150k,109.7,186.69,4.0,3.0,monitor
6762-NSODU,0,2024-01-01,Two year,No,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,No,female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,19.4,22.56,2.0,3.0,monitor
2810-FTLEM,1,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Yes,No,Yes,No,female,0.0,No,No,College,3.0,Self-employed,60–100k,50.15,72.14,3.0,3.0,monitor
3704-IEAXF,0,2024-01-01,Two year,No,Credit card (automatic),No,Semiann,Yes,Yes,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,53.65,175.6,4.0,4.0,monitor
0516-OOHAR,0,2024-01-01,One year,No,Bank transfer (automatic),No,Monthly,No,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,100.35,367.62,0.0,1.0,monitor
2369-FEVNO,0,2024-01-01,Month-to-month,Yes,Mailed check,No,Monthly,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,19.9,30.5,0.0,3.0,monitor
4919-MOAVT,1,2024-01-01,Month-to-month,No,Electronic check,Yes,Monthly,No,Yes,Yes,No,Fiber optic, No  ,No,No,No,No,No,Yes,Yes,No,Yes,male,0.0,No,Yes,Bachelor,1.0,Self-employed,>150k,69.65,300.95,2.0,2.0,monitor
6692-UDPJC,1,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,female,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,91.65,329.83,7.0,3.0,monitor
2405-LBMUW,0,2024-01-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,female,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,50.7,181.41,6.0,3.0,monitor
5568-DMXZS,0,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,female,0.0,No,No,College,1.0,Self-employed,100–150k,65.45,135.14,0.0,3.0,monitor
1699-HPSBG,1,2024-01-01,One year,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,No,DSL,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,male,0.0,No,No,College,2.0,Self-employed,100–150k,59.8,200.72,8.0,3.0,monitor
0487-CRLZF,0,2024-01-01,Two year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,No,No,College,1.0,Retired,100–150k,74.45,213.42,7.0,3.0,monitor
0042-JVWOJ,0,2024-01-01,One year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,19.6,16.6,0.0,3.0,monitor
6458-CYIDZ,0,2024-01-01,Month-to-month,No,Electronic check,Yes,Monthly,No,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,female,1.0,No,No,College,1.0,Retired,100–150k,80.7,162.61,1.0,UNK-dfbb8144,monitor
4343-EJVQB,0,2024-01-01,Month-to-month,No,Mailed check,Yes,Monthly,No,Yes,Yes,No,Fiber optic,Yes,No,No,No,No,No,Yes,Yes,No,No,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,74.35,280.36,0.0,2.0,monitor
5385-SUIRI,1,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,No,No,NO ,male,1.0,Yes,No,Bachelor,2.0,Retired,>150k,104.2,261.94,0.0,2.0,monitor
9465-RWMXL,1,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,No,No,Yes,male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,78.9,221.65,3.0,2.0,monitor
5124-EOGYE,0,2024-01-01,Two year,No,Mailed check,No,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,male,0.0,No,No,College,2.0,Employed,60–100k,20.45,0.0,2.0,3.0,monitor
2300-RQGOI,0,2024-01-01,Two year,No,Mailed check,No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,no internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,female,0.0,No,No,College,1.0,Employed,60–100k,20.05,0.0,1.0,3.0,monitor
3512-IZIKN,1,2024-01-01,Two year,No,Credit card (automatic),Yes,Annual,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,female,0.0,Yes,No,College,3.0,Self-employed,100–150k,65.3,147.63,7.0,2.0,monitor
1221-GHZEP,0,2024-01-01,Two year,Yes,Mailed check,No,Monthly,Yes,Yes,Yes,No,ySL,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,female,0.0,No,No,College,1.0,Self-employed,100–150k,65.1,207.01,2.0,2.0,monitor
4987-GQWPO,0,2024-01-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,No,No,No,No,No,No,Yes,No,Yes,male,0.0,No,No,College,1.0,Self-employed,60–100k,25.1,117.33,6.0,3.0,monitor
3863-QSTYI,0,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,male,0.0,No,No,College,2.0,Self-employed,100–150k,64.65,185.16,0.0,3.0,monitor
2877-VDUER,0,2024-01-01,One year,No,Mailed check,No,quarter,No,Yes,No,No phone service,DSL,No,No,No,Yes,Yes,No,No,Yes,No,Yes,female,0.0,Yes,Yes,College,3.0,Employed,60–100k,40.9,156.68,0.0,2.0,monitor
7452-FOLON,0,2024-01-01,One year,No,Bank transfer (automatic),No,Monthly,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,male,0.0,No,Yes,HighSchool,1.0,Self-employed,60–100k,25.45,21.81,2.0,3.0,monitor
4396-KLSEH,0,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,19.85,0.0,0.0,2.0,monitor
2522-WLNSF,0,2024-01-01,One year,No,Bank transfer (automatic),Yes,Quarter,Yes,Yes,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,female,1.0,Yes,No,College,2.0,Retired,60–100k,64.2,112.89,0.0,3.0,monitor
6476-YHMGA,0,2024-01-01,Month-to-month,No,Bank transfer (automatic),Yes,Monthly,No,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,female,0.0,Yes,Yes,College,4.0,Self-employed,100–150k,76.5,245.04,0.0,2.0,monitor
7399-QHBJS,0,2024-01-01,Two year,No,Credit card (automatic),No,Monthly,Yes,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,female,0.0,Yes,Yes,College,5.0,Self-employed,100–150k,66.75,122.52,8.0,2.0,monitor
6064-ZATLR,0,2024-01-01,Two year,No,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,No,Yes,No,Yes,female,0.0,No,No,College,1.0,Self-employed,60–100k,52.85,135.65,7.0,2.0,monitor
1116-FRYVH,0,2024-01-01,Two year,No,Mailed check,No,Semiann,Yes,Yes,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Yes,no,No,Yes,female,0.0,Yes,Yes,College,2.0,Employed,60–100k,39.4,162.75,7.0,3.0,monitor
1818-ESQMW,0,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,89.2,310.44,0.0,3.0,monitor
9066-QRSDU,0,2024-01-01,One year,Yes,Electronic check,No,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,Yes,female,0.0,Yes,No,College,3.0,Self-employed,60–100k,26.3,77.4,3.0,3.0,monitor
9631-RXVJM,0,2024-01-01,Two year,No,Mailed check,Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No, Yes  ,No,male,0.0,No,No,College,1.0,Employed,60–100k,19.25,14.25,0.0,3.0,monitor
2908-ZTPNF,0,2024-01-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,No,Yes,No,No phone service,DSL,No,Yes,No,Yes,No,No,No,No,No,Yes,female,0.0,No,No,College,1.0,Self-employed,60–100k,34.85,114.51,9.0,3.0,monitor
2049-BAFNW,0,2024-01-01,Month-to-month, No  ,Mailed check,NO ,Monthly,No,Yes,No,No phone service,DSL,No,No,Yes, Yes  ,No,No,Yes,Yes,Yes,No,female,0.0,No,No,College,1.0,Employed,60–100k,35.9,158.71,2.0,2.0,monitor
3752-CQSJI,0,2024-01-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,No,female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,20.45,116.28,0.0,3.0,monitor
3363-EWLGO,0,2024-01-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,Ybs,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,Yes,female,0.0,No,No,College,1.0,Employed,60–100k,19.95,96.45,1.0,3.0,monitor
3920-HIHMQ,0,2024-01-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,Yes,Yes, Yes  ,DSL,No,No,No,No,No,No,No,No,Yes,No,female,0.0,No,Yes,College,3.0,Self-employed,60–100k,49.5,98.98,2.0,3.0,monitor
8757-TFHHJ,0,2024-01-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly, Yes  ,Yes,Yes,No,DSL,Yes,No,No,No,No,No,No,No,No,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,49.8,82.17,1.0,2.0,monitor
4627-MIHJH,0,2024-01-01,Two year,No,Credit card (automatic),Yes,Quarter,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,1.0,No,No,Bachelor,2.0,Retired,>150k,110.25,260.68,5.0,2.0,monitor
7337-CINUD,0,2024-01-01,Two year,No,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,19.5,0.0,8.0,3.0,monitor
5883-GTGVD,1,2024-01-01, Month-to-month  ,Yes,Electronic check,yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,99.95,361.24,3.0,2.0,monitor
2933-FILNV,1,2024-01-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,No,No,No,No,No,No,Yes,No,Yes,female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,24.4,143.25,7.0,2.0,monitor
4813-HQMGZ,0,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,90.25,299.07,6.0,3.0,monitor
5998-VVEJY,1,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,80.5,288.3,0.0,3.0,monitor
1450-GALXR,1,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,Yes,Fiber optic, No  ,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,98.5,331.35,4.0,3.0,monitor
0392-BZIUW,0,2024-01-01,Two year,Yes,Credit card (automatic),Yes,Semiann,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,105.0,317.28,3.0,1.0,monitor
3523-BRGUW,0,2024-01-01,One year,No,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,male,1.0,No,No,HighSchool,1.0,Retired,60–100k,19.3,0.0,0.0,4.0,monitor
9734-YWGEX,1,2024-01-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,YES ,Yes,Yes,Yes,DSL ,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,98.3,357.67,0.0,2.0,monitor
8942-DBMHZ,0,2024-01-01,Month-to-month,No,Mailed check,No,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,male,0.0,No,No,College,1.0,Employed,60–100k,20.45,0.0,5.0,3.0,monitor
1106-HRLKZ,0,2024-01-01,Two year,No,Mailed check,No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,No,male,0.0,Yes,Yes,College,4.0,Employed,60–100k,19.6,80.06,1.0,3.0,monitor
1989-PRJHP,1,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,No,No,Yes,male,1.0,Yes,No,College,2.0,Retired,100–150k,75.5,188.82,0.0,3.0,monitor
3422-WJOYD,0,2024-01-01,One year,No,Mailed check,No,Semiann,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,male,0.0,Yes,No,College,2.0,Self-employed,60–100k,54.35,158.36,8.0,2.0,monitor
1915-OAKWD,0,2024-01-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,female,0.0,No,Yes,College,4.0,Self-employed,60–100k,19.3,19.05,4.0,2.0,monitor
4829-ZLJTK,0,2024-01-01,Two year,Yes,Electronic check,Yes,Quarter,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,female,1.0,Yes,No,Bachelor,3.0,Retired,>150k,112.4,282.24,3.0,1.0,monitor
3696-XRIEN,0,2024-01-01,One year,Yes,Credit card (automatic),Yes,Quarter,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,female,0.0,No,No,College,1.0,Retired,100–150k,82.5,171.7,0.0,2.0,monitor
5868-CZJDR,1,2024-01-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,Yes,No,No,No,No,No,Yes,No,Yes,male,0.0,No,Yes,College,1.0,Self-employed,60–100k,31.35,149.86,0.0,4.0,monitor
8399-YNDCH,1,2024-01-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,No,DSL,No,No,Yes,No,Yes,No,Yes,No,No,Yes,male,1.0,No,No,College,1.0,Retired,60–100k,60.05,120.19,0.0,3.0,monitor
3055-MJDSB,0,2024-01-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,No,No,No,No,No,Yes,Yes,No,Yes,male,0.0,No,No,College,1.0,Self-employed,60–100k,24.6,183.24,0.0,3.0,monitor
4741-WWJQZ,0,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Yes,No,No,No,female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,80.15,273.67,5.0,2.0,monitor
9531-NSBMR,0,2024-01-01,UNK-83ee7f88,Yes,Bank transfer (automatic),Yes,Semiann,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,19.25,7.98,3.0,3.0,monitor
3161-ONRWK,0,2024-01-01,One year,Yes,Bank transfer (automatic),No,Annual,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,male,0.0,Yes,Yes,College,3.0,Retired,100–150k,65.85,103.96,3.0,3.0,monitor
9269-CQOOL,1,2024-01-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,No,No,Yes,No,Yes,Yes,No, Fes  ,male,0.0,No,Yes,College,2.0,Self-employed,60–100k,54.7,168.43,2.0,2.0,monitor
3249-ZPQRG,1,2024-01-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,Yes,No,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,78.45,267.81,3.0,1.0,monitor
3717-OEAUQ,0,2024-01-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,No,Yes,Yes,No,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,70.7,256.45,0.0,2.0,monitor
5419-CONWX,1,2024-01-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,female,1.0,No,No,College,1.0,Retired,100–150k,99.8,305.81,6.0,2.0,monitor
5357-TZHPP,1,2024-01-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,no,No,Yes,Yes,male,1.0,No,No,College,1.0,Retired,100–150k,84.4,207.33,0.0,2.0,monitor
6234-PFPXL,0,2024-01-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,male,0.0,Yes,No,Bachelor,4.0,Self-employed,>150k,95.9,285.15,2.0,2.0,monitor
9242-TKFSV,0,2024-01-01,Two year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,No, No phone service  ,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,College,3.0,Retired,100–150k,65.1,253.09,10.0,3.0,monitor
5014-GSOUQ,0,2024-01-01,Two year,No,Mailed check,No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,male,0.0,No,No,College,2.0,Employed,60–100k,19.95,62.46,0.0,3.0,monitor
7521-AFHAB,0,2024-01-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,No,Yes,No,DSL,YES ,No,No,No,No,No,Yes,Yes,Yes,No,female,0.0,Yes,Yes,College,3.0,Employed,60–100k,44.8,148.75,0.0,2.0,monitor
9207-ZPANB,0,2024-01-01,One year,No,Electronic check,Yes,Annual,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,male,0.0,No,No,College,2.0,Self-employed,100–150k,67.45,144.01,9.0,3.0,monitor
1894-IGFSG,1,2024-01-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,89.25,380.04,2.0,ORPH-2cd40cb4,monitor
9450-TRJUU,0,2024-01-01,Month-to-month,No,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,Yus,Yes,YES ,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,83.15,240.26,0.0,2.0,monitor
1552-CZCLL,0,2024-01-01, Month-to-month  ,No,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,Yes,female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,20.0,67.91,1.0,2.0,monitor
1680-VDCWW,0,2024-01-01,One year,No,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,No,male,0.0,Yes,No,College,2.0,Self-employed,60–100k,19.8,86.66,3.0,UNK-150c7452,monitor
9489-DEDVP,0,2024-01-01,Two year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,female,0.0,Yes,Yes,College,3.0,Retired,100–150k,69.2,180.24,2.0,2.0,monitor
8108-UXRQN,0,2024-01-01,Month-to-month,No,Electronic check,No,Monthly,No,Yes,No,No phone service,DSL,Yes,no internet service,No,No,Yes,Yes,No,No,No,No,female,0.0,No,Yes,College,3.0,Self-employed,60–100k,50.55,200.88,6.0,1.0,monitor
3679-XASPY,0,2024-01-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,female,0.0,Yes,Yes,College,2.0,Employed,60–100k,19.45,0.0,2.0,2.0,monitor
4080-OGPJL,1,2024-01-01,Month-to-month,No,Electronic check,Yes,Monthly,No,No,Yes,Yes,DSL,Yes,No, No  ,Yes,No,Yes,Yes,Yes,Yes,Yes,female,0.0,No,No,College,1.0,Self-employed,100–150k,71.15,234.8,6.0,2.0,monitor
0867-MKZVY,1,2024-01-01,Month-to-month,No,Electronic check,No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,No, No  ,No,Yes,yes,Yes,Yes,female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,82.4,265.62,0.0,3.0,monitor
6582-OIVSP,0,2024-01-01,Month-to-month,No,Mailed check,Yes,Monthly,No,Yes,Yes,No,DSL,No,No,No,No,No,No,Yes,Yes,Yes,Yes,female,0.0,No,No,College,3.0,Employed,60–100k,45.3,140.05,3.0,3.0,monitor
8544-GOQSH,0,2024-01-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,female,0.0,No,No,Bachelor,1.0,Retired,>150k,80.05,265.66,4.0,3.0,monitor
4443-EMBNA,0,2024-01-01,Two year,No,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,Yes,female,0.0,Yes,No,College,3.0,Self-employed,60–100k,24.75,0.0,3.0,3.0,monitor
9880-TDQAC,0,2024-01-01,Two year,Yes,Electronic check,No,Annual,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,60.0,233.78,0.0,ORPH-b1e79138,monitor
5229-DTFYB,0,2024-01-01,Two year,Yes,Bank transfer (automatic),No,Quarter,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Retired,>150k,98.8,334.02,3.0,3.0,monitor
6905-NIQIN,1,2024-01-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,DSL,No,Yes,No,No,No,No,Yes,No,Yes,No,male,0.0,No,No,College,2.0,Self-employed,60–100k,50.65,90.11,3.0,1.0,monitor
9442-JTWDL,0,2024-01-01,One year,No,Credit card (automatic),Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,female,0.0,No,No,College,1.0,Self-employed,60–100k,20.05,82.88,0.0,2.0,monitor
5605-IYGFG,0,2024-01-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,No,Yes,Yes,female,0.0,No,No,Bachelor,2.0,Retired,>150k,69.85,227.25,6.0,3.0,monitor
6614-VBEGU,0,2024-01-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,female,0.0,Yes,No,College,2.0,Retired,100–150k,69.45,172.09,0.0,2.0,monitor
0447-BEMNG,1,2024-01-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,female,0.0,Yes,No,College,2.0,Self-employed,60–100k,45.3,158.57,6.0,3.0,monitor
4513-CXYIX,0,2024-01-01,Two year, Yes  ,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No, No  ,Yes,Yes,Yes,Yes,female,1.0,Yes,No,College,2.0,Retired,100–150k,80.7,216.3,3.0,1.0,monitor
2782-LFZVW,0,2024-01-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,Yes,Yes,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Yes,No,female,0.0,No,No,College,2.0,Self-employed,100–150k,58.95,211.02,2.0,1.0,monitor
