gender,SeniorCitizen,Partner,Dependents,EducationLevel,HouseholdSize,EmploymentStatus,AnnualIncomeBracket,customerID
Male,0.0,No,No,highschool,2.0,Retired,100–150k,6331-LWDTQ
 Female  ,0.0,No,No,College,1.0,Self-employed,60–100k,5995-WWKKG
Female,0.0,No,No,College,1.0,Self-employed,100–150k,1597-FZREH
Male,0.0,No,No,Bachelor,2.0,Retired,>150k,7879-CGSFV
Male,0.0,No,Yes,Bachelor,1.0,Retired,>150k,9921-EZKBY
Female,0.0,Yes,Yes,Bachelor,5.0,Self-employed,>150k,7432-FFVAR
Female,0.0,No,Yes,College,1.0,Self-employed,60–100k,7246-ZGQDF
Female,1.0,No,No,College,2.0,Retired,60–100k,7000-WCEVQ
Male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,0727-IWKVK
Male,1.0,No,No,College,1.0,Retired,100–150k,5959-BELXA
Female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,4456-RHSNB
Female,0.0,Yes,No,College,3.0,Self-employed,100–150k,3512-IZIKN
Female,0.0,No,Yes,College,1.0,Self-employed,60–100k,2481-SBOYW
Male,0.0,No,No,College,2.0,Employed,60–100k,7109-MFBYV
Male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,1833-TCXKK
Male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,1832-PEUTS
Male,0.0,No,No, College  ,1.0,Employed,60–100k,6141-OOXUQ
Female,0.0,No,No,College,1.0,Employed, 60–100k  ,8660-BUETV
Female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,0580-PIQHM
Male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,5696-CEIQJ
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,
Female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,1696-HXOWK
Female,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,3026-ATZYV
Male,0.0,Yes,No,College,2.0,Self-employed,100–150k,4012-YCFAI
Female,1.0,Yes,No,College,3.0,Retired,100–150k,2506-TNFCO
Female,0.0,No,No,College,2.0,Self-employed,60–100k,9970-QBCDA
Female,0.0,No,No,College,1.0,Self-employed,60–100k,8718-PTMEZ
Female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,9496-IVVRP
Male,0.0,No,No,College,2.0,Self-employed,60–100k,2207-OBZNX
Female,-,Yes,Yes,Bachelor,2.0,Self-employed,>150k,2657-VPXTA
Male,0.0,Yes,No,College,2.0,Self-employed,60–100k,6551-VLJMV
Female,0.0,No,No,College,1.0,Self-employed,100–150k,1221-GHZEP
Male,0.0,Yes,No,College,2.0,Self-employed,100–150k,9289-LBQVU
Female,,Yes,Yes,College,3.0,Self-employed,60–100k,6142-VSJQO
Male,0.0,No,No,College,1.0,Self-employed,60–100k,3458-IDMFK
Female,0.0,No,No,College,1.0,Self-employed,60–100k,6933-FHBZC
Male,0.0,No,Yes,College,2.0,Self-employed,60–100k,0221-NAUXK
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,9770-KXGQU
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,6437-UKHMV
Male,0.0,No,No,Bachelor,1.0,Retired,>150k,6538-POCHL
Female,1.0,Yes,No,College,3.0,Retired,100–150k,6726-NNFWD
Female,0.0,No,No,Bachelor,3.0,Self-employed,>150k,3002-WQZWT
Male,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,4277-UDIEF
Male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,1208-NBVFH
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4912-PIGUY
Male,0.0,No,Yes,College,2.0,Self-employed,60–100k,1114-CENIM
Female,1.0,No,No,College,1.0,Retired,100–150k,6060-DRTNL
Female,0.0,Yes,Yes,College,3.0,Retired,100–150k,2725-TTRIQ
Male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,3374-TTZTK
Female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,8990-ZXLSU
Female,0.0,No,No,College,1.0,Self-employed,60–100k,2275-RBYQS
Male,1.0,No,No,College,2.0,Retired,100–150k,8473-VUVJN
Male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,6289-CPNLD
 Female  ,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,5536-SLHPM
Male,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,4419-UJMUS
Male,0.0,No,No,College,1.0,Self-employed,60–100k,7794-JASDG
Male,0.0,No,No,College,,Self-employed,100–150k,7609-YBPXG
Male,0.0,No,Yes,College,1.0,Self-employed,60–100k,5519-TEEUH
Male,1.0,Yes,No,College,3.0,Retired,100–150k,7856-GANIL
Female,0.0,No,Yes,College,1.0,Employed,60–100k,0804-XBFBV
Male,0.0,No,No,College,1.0,Self-employed,60–100k,2676-OXPPQ
Male,0.0,No,No,College,2.0,Self-employed,100–150k,3703-TTEPD
Female,0.0,Yes,Yes,College,3.0,Self-employed, 60–100k  ,2799-TSLAG
Female,1.0,Yes,No,College,3.0,Retired,100–150k,0196-VULGZ
Female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,8837-VVWLQ
Male,0.0,No,No,Bachelor,3.0,Self-employed,>150k,2696-NARTR
Male,0.0,Yes,Yes,College,3.0,Employed,60–100k,
Male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,7614-QVWQL
Female,1.0,Yes,No,HighSchool,2.0,Retired,60–100k,1976-CFOCS
Male,1.0,No,No,College,2.0,Retired,100–150k,4631-OACRM
Male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,7139-JZFVG
Male,0.0,No,No,College,1.0,Self-employed,60–100k,4987-GQWPO
Male,1.0,Yes,No,College,2.0,Retired,100–150k,3755-JBMNH
 Male  ,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,1757-TCATG
,1.0,Yes,No,College,2.0,Retired,100–150k,6345-ULYRW
Female,0.0,Yes,Yes,College,5.0,Self-employed,60–100k,4776-XSKYQ
Male,0.0,No,No,College,1.0,Employed,60–100k,8048-DSDFQ
Female,0.0,No,No,College,1.0,Self-employed,100–150k,5753-QQWPW
Male,0.0,Yes,No,College,2.0,Self-employed,60–100k,6010-DDPPW
Female,0.0,No,Yes,College,3.0,Employed,60–100k,1809-DMJHQ
 Male  ,0.0,No,No,Bachelor,2.0,Self-employed,>150k,6693-FRIRW
Male,0.0,Yes,,College,3.0,Retired,100–150k,6586-MYGKD
Female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,3173-NVMPX
Female,1.0,No,No,College,1.0,Retired,100–150k, 0248-PGHBZ  
Female,0.0,No,No,College,1.0,Self-employed,60–100k,0623-GDISB
Female,0.0,Yes,Yes,College,2.0,Employed,60–100k,2892-GESUL
Male,0.0,No,No,College,2.0,Self-employed,60–100k,6923-EFPNL
Male,1.0,Yes,Yes,College,2.0,Retired,100–150k,7472-EQOAV
Male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,9574-RKJIF
Male,0.0,Yes,No,College,3.0,Self-employed,60–100k,2043-WVTQJ
Female,0.0,No,No,Bachelor,2.0,Retired,>150k,8034-RYTVV
Male,0.0,No,No,College,2.0,Self-employed,100–150k,3863-QSTYI
Female,0.0,No,No,Bachelor,—,Self-employed,>150k,2619-WFQWU
Female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,5044-LRQAQ
Male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,1716-LSAMB
Female,0.0,Yes,Yes,BACHELOR ,4.0,Self-employed,60–100k,1333-PBMXB
Male,0.0,Yes, Yes  ,College,3.0,Self-employed,60–100k,6546-OPBBH
Female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,5985-BEHZK
Male,0.0,Yes,No,College,2.0,Self-employed,100–150k,9127-QRZMH
Male,0.0,No,No,College,1.0,Employed,60–100k,5919-VCZYM
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,9644-KVCNC
Male,0.0,Yes,Yes,College,3.0,Employed,60–100k,2137-DQMEV
Female,0.0,No,No,College,1.0,Self-employed,60–100k,8174-LNWMW
Female,1.0,No,No,College,2.0,Retired,100–150k,9279-CJEOJ
Male,0.0,No,,Bachelor,1.0,Self-employed,>150k,7964-VEXDG
Female,0.0,Yes,,College,3.0,Retired,100–150k,2404-JIBFC
Male,0.0,,No,College,2.0,Self-employed,60–100k,0778-NELLA
Male,1.0, Yes  ,No,Bachelor,2.0,Retired,>150k,8029-XYPWT
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4614-NUVZD
Male,,Yes,Yes,College,7.0,Employed,60–100k,4632-PAOYU
Female,0.0,Yes,Yes,College,3.0,Employed,60–100k,3803-KMQFW
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,6804-GDMOI
Female,0.0,Yes,No,College,2.0,Self-employed,100–150k,2990-OGYTD
Female,1.0,No,No,College,2.0,Retired,100–150k,6646-JPPHA
Male,0.0,Yes,No,Bachelor,2.0,Retired,>150k, 9572-MTILT  
Male,1.0,Yes,No,College,2.0,Retired,100–150k,7658-UYUQS
Male,0.0,No,No,College,1.0,Employed,60–100k,7880-XSOJX
Female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,9611-CTWIH
Male,0.0,Yes,No,College,2.0,Self-employed,60–100k,4589-IUAJB
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,0329-GTIAJ
Male,1.0,No,No,HighSchool,1.0,Retired,60–100k,8746-BFOAJ
Male,0.0,No,No,College,1.0,Self-employed,60–100k,8457-XIGKN
Male,0.0,Yes,Yes,College,3.0,Self-employed, 60–100k  ,6072-NUQCB
Male,0.0,No,No,College,1.0,Self-employed,60–100k,6629-CZTTH
Female,0.0,No,No,College,1.0,Self-employed,60–100k,8838-GPHZP
Female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,8750-QWZAJ
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5364-EVNIB
Female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,6918-UMQCG
Female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,0675-NCDYU
Female,0.0,No,No,College,1.0,Self-employed,60–100k,6339-DKLMK
Male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,1346-PJWTK
Male,0.0,No,No,College,1.0,Employed,60–100k,5088-QZLRL
Female,1.0,Yes,No,College,2.0,Retired,100–150k,8023-QHAIO
Female,0.0,No,No,College,1.0,Employed,60–100k,4397-FRLTA
Male,0.0,No,No,College,1.0,Self-employed,60–100k,3057-VJJQE
Female,0.0,Yes,No,College,2.0,Self-employed,60–100k,5087-SUURX
Male,0.0,Yes,No,College,2.0,Self-employed,100–150k,2302-OUZXB
Female,1.0,No,No,Bachelor,1.0,Retired,>150k,8133-ANHHJ
Female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,2270-CHBFN
Female,1.0,Yes,No,College,3.0,Retired,100–150k,0013-EXCHZ
Female,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,5982-FPVQN
Male,0.0, Yes  ,No,College,4.0,Self-employed,100–150k,9107-UKCKY
Male,0.0,Yes,No,College,2.0,Retired,100–150k,4654-ULTTN
Female,1.0,No,No,College,1.0,Retired,100–150k,5550-VFRLC
Female,0.0,No,No,College,1.0,Employed,60–100k,5546-BYZSM
Male,0.0,,Yes,College,5.0,Self-employed,100–150k,1492-KGETH
Female,0.0,No,No,College,1.0,Self-employed,60–100k,4929-BSTRX
Male,0.0,No,No,College,1.0,Employed,60–100k,4163-HFTUK
Female,0.0,Yes,Yes,,3.0,Employed,60–100k,8215-NGSPE
Female,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,2225-ZRGSG
Male,0.0,No,No,College,1.0,Self-employed,60–100k,8859-YSTWS
Male,0.0,Yes,Yes,Bachelor,4.0,Retired,>150k,
Female,0.0,No,No,College,1.0,Self-employed,60–100k,7601-DHFWZ
Female,1.0,Yes,No,College,2.0,Retired,100–150k,2657-ALMWY
Male,0.0,Yes,No, Bachelor  ,2.0,Retired,>150k,6330-JKLPC
Male,0.0,No,No,College,1.0,Self-employed,60–100k,4667-OHGKG
Female,0.0,No,No,College,1.0,Employed,60–100k,1998-VHJHK
Female,1.0,No,No,College,1.0,Retired,100–150k,1707-HABPF
Male,0.0,No,No,College,2.0,Self-employed,60–100k,1660-HSOOQ
Female,0.0,No,No,College,1.0,Self-employed,60–100k,7253-UVNDW
Male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,0487-VVUVK
Male,0.0,Jes,No,Bachelor,1.0,Self-employed,>150k,7228-OMTPN
Male,0.0,No,,College,,Employed,60–100k,5063-IUOKK
Male,0.0,Yes,No,College,2.0,Retired,100–150k,4508-OEBEY
Female,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,0027-KWYKW
Female,0.0,No,No,College,1.0,Employed,60–100k,2308-STERM
Female,0.0,No,,College,1.0,Self-employed,60–100k,5982-XMDEX
Male,1.0,No,No,College,1.0,Retired,100–150k,6284-AHOOQ
Female,0.0,Yes,Yes,College,5.0,Self-employed,60–100k,6051-PTVNS
Male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,2344-JMOGN
Male,0.0,Yes,Yes,,4.0,Retired,>150k,3799-ISUZQ
Female,0.0,Yes,Yes,College,3.0,Employed,60–100k,2877-VDUER
Male,0.0,No,No,College,1.0,Self-employed,100–150k,9152-AMKAK
Female,0.0,No,No,College,2.0,Self-employed,60–100k,1794-HBQTJ
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,9432-VOFYX
Male,0.0,Yes,Yes,College,4.0,Self-employed,100–150k,8049-WJCLQ
Male,0.0,No,Yes,College,2.0,Self-employed,60–100k,6586-PSJOX
Female,1.0,No,No,Collexe,1.0,Retired,60–100k,2460-FPSYH
Female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,9705-ZJBCG
Male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,4818-DRBQT
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,1320-HTRDR
Female,1.0,Yes,No,College,2.0,Retired,100–150k,6847-KJLTS
Female,0.0,No,No,College,1.0,Retired,100–150k,9670-BPNXF
Female,0.0,Yes,Yes,College,4.0,Retired,100–150k,3913-FCUUW
Male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,3301-VKTGC
Male,0.0,No,No,College,1.0,Self-employed,60–100k,1493-AMTIE
Female,0.0,Yes,Yes,,2.0,Self-employed,60–100k,9555-SAHUZ
Male,0.0,No,No, College  ,1.0,Employed,60–100k,0816-TSPHQ
Male,0.0,No,No,College,1.0,Employed,,9932-WBWIK
Female,1.0,Yes,No,College,2.0,Retired,100–150k,4619-EVPHY
Male,0.0,Yes,No,Bachelor,3.0,Retired,>150k,5286-YHCVC
Female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,6424-ELEYH
Male,0.0,No,No,Bachelor,1.0,Retired,>150k,4391-RESHN
Male,0.0,No,No,College,1.0,Self-employed,60–100k,9115-YQHGA
Male,1.0,Yes,No,College,2.0,Retired,100–150k,4462-CYWMH
Female,0.0,No,Yes,College,2.0,Self-employed,60–100k,
Female,0.0,No,No,College,1.0,Self-employed,100–150k,2458-EOMRE
Male,1.0,Yes,No,College,2.0,Retired,100–150k,9334-GWGOW
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k, 6821-BUXUX  
Male,1.0,No,No,HighSchool,3.0,Retired,60–100k,5028-HTLJB
Female,0.0,No,,Bachelor,1.0,Retired,>150k,9801-GDWGV
Male,0.0,Yes,No,College,2.0,Employed,60–100k,6542-LWGXJ
Male,0.0,No,No,College,1.0,Self-employed,60–100k,5567-GZKQY
Male,0.0,No,Yes,College,—,Employed,60–100k,1222-LRYKO
Female,0.0,Yes,Yes,College,5.0,Self-employed,60–100k,2320-JRSDE
Female,0.0,Yes,No,College,2.0,Self-employed,60–100k,2087-QAREY
Male,0.0,Yes,No,College,2.0,Employed,60–100k,0601-WZHJF
Male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,4423-JWZJN
Male,0.0,No,No,College,1.0,Employed,60–100k,5143-WMWOG
Male,0.0,No,No,College,3.0,Employed,60–100k,6490-FGZAT
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5393-RXQSZ
Male,0.0,No,Yes,highschool,1.0,Self-employed,60–100k,7452-FOLON
Female,0.0,No,No,College,1.0,Employed,60–100k,2320-TZRRH
Male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,0231-LXVAP
Male,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,9444-JTXHZ
Male,0.0,Yes,No,College,2.0,Retired,100–150k,4942-VZZOM
Male,0.0,No,Yes,College,2.0,Employed,60–100k,5510-BOIUJ
Female,0.0,Yes,No,College,3.0,Retired,100–150k,7502-BNYGS
Female,1.0,Yes,Yes,HighSchool,2.0,Retired,60–100k,4291-HYEBC
Female,0.0,Yes,No,College,2.0,Employed,60–100k,6147-CBCRA
Male,0.0,Yes,Yes,College,5.0,Self-employed,100–150k,6047-SUHPR
Female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,4471-KXAUH
Female,0.0,No,No,College,3.0,Self-employed,60–100k,9752-ZNQUT
Female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,7638-QVMVY
Male,1.0,Yes,No,Bachelor,2.0,Retired, >150k  ,1576-PFZIW
Male,0.0,No,No,College,1.0,Self-employed,60–100k,5666-MBJPT
Male,0.0,No,No,College,2.0,Employed,60–100k,7312-XSBAT
Male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,3096-GKWEB
Male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,2371-JQHZZ
Male,0.0,No,No,College,1.0,Retired,100–150k,0674-GCDXG
Female,0.0,No,Yes,College,3.0,Self-employed,100–150k,1121-QSIVB
Male,0.0,No,No,College,1.0,Self-employed,60–100k,4396-KLSEH
Female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,3244-DCJWY
Female,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,2824-MYYBN
Female,1.0,No,No,College,3.0,Retired,100–150k,0875-CABNR
Male,0.0,No,No,College,1.0,Self-employed,60–100k,6345-HOVES
Male,0.0,Yes,No,College,3.0,Self-employed,60–100k,8318-LCNBW
Female,0.0,Yes,No,College,2.0,Employed,60–100k,6469-QJKZW
Female,1.0,Yes,No,Bachelor,3.0,Retired,>150k,0147-ESWWR
Male,1.0,Yes,No,Bachelor,2.0,Retired,>150k,1217-VASWC
Female,0.0,Yes,Yes,College,3.0,Employed,60–100k,7812-FZHPE
Female,0.0,Yes,No,College,2.0,Self-employed,60–100k,6370-ZVHDV
Female,0.0,Yes,No,College,2.0,Self-employed,100–150k,5915-DGNVC
Male,0.0,No,No,College,1.0,Employed,60–100k,6260-XLACS
Female,0.0,Yes,Yes,College,3.0,Employed,60–100k,3566-CAAYU
Male,0.0,No,No,Bachelor,1.0,,>150k,4983-CCWMC
Male,0.0,Yes,Yes,College,2.0,Employed,60–100k,9103-CXVOK
Male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,2896-TBNBE
Female,0.0,No,Yes,College,2.0,Self-employed,100–150k,4797-AXPXK
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5229-PRWKT
Female,1.0,Yes,No,HighSchool,3.0,Retired,60–100k,6982-UQZLY
Female,1.0,Yes,No,College,2.0,Retired,60–100k,2522-WLNSF
Female,0.0,Yes,No,College,3.0,Employed,60–100k,3841-CONLJ
Female,0.0,No,No,College,2.0,Self-employed,60–100k,5057-LCOUI
Female,1.0,Yes,No,Bachelor,3.0,Retired,>150k,0193-ESZXP
Male,0.0,Yes,Yes,College,4.0,Employed,60–100k,
Male,1.0,No,No,College,2.0,Retired,100–150k,4369-HTUIF
Male,0.0,No,No,Bachelor,2.0,Retired,>150k,9386-LDCZR
Male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,9585-KKMFD
Male,0.0,No, No  ,Bachelor,2.0,Self-employed,>150k,5399-ZIMKF
Male,0.0,No,No,College,1.0,Retired,100–150k,0336-KXKFK
Male,0.0,No,No,College,1.0,Employed,60–100k,5619-XZZKR
Male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,3948-FVVRP
Male,1.0,Yes,No,College,2.0,Retired,100–150k,5327-XOKKY
Female,0.0,Yes,No,College,2.0,Self-employed,60–100k,0983-TATYJ
Female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,1813-JYWTO
Male,0.0,Yes,No, College  ,2.0,Self-employed,60–100k,0156-FVPTA
Female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,1984-FCOWB
Male,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,0654-HMSHN
Male,0.0,No,No,Bachelor,1.0,Self-employed,,6719-OXYBR
Male,1.0,Yes,No,College,2.0,Retired,100–150k,3312-ZWLGF
Female,0.0,Yes,Yes,College,4.0,Self-employed,100–150k,6476-YHMGA
Male,1.0,Yes,Yes,Bachelor,3.0,Retired,>150k,5287-QWLKY
Male,1.0,No,No,HighSchool,1.0,Retired,60–100k,0795-XCCTE
Female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,0168-XZKBB
Male,0.0,No,No,College,1.0,Employed,60–100k,3785-NRHYR
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k, 5196-SGOAK  
Female,0.0,No,No,College,2.0,Employed,60–100k,4537-DKTAL
Female,1.0,Yes,Yes,College,2.0,Retired,100–150k,7072-MBHEV
Female,0.0,No,No,College,2.0, Employed  ,60–100k,5602-BVFMK
Female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,6297-NOOPG
Female,1.0,Yes,No,College,3.0,Retired,100–150k,1891-UAWWU
Female,0.0,No,No,College,1.0,Self-employed,60–100k,8204-TIFGJ
Male,1.0,No,No,College,1.0,Retired,100–150k,8050-DVOJX
Female,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,6108-OQZDQ
Male,0.0,No,No,Bachelor,2.0,Retired,>150k,0363-QJVFX
Male,0.0,No,Yes,College,1.0,Self-employed,60–100k,8903-XEBGX
Male,1.0,Yes,No,College,2.0,Retired,60–100k,8169-SAEJD
Male,0.0,No,No,Bachelor,2.0,Retired,>150k,9840-DVNDC
Female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,1089-XZWHH
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,2325-WINES
Female,0.0,No,No,College,1.0,Self-employed,60–100k,6064-ZATLR
Female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,3096-JRDSO
Male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,7824-PANSQ
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,8042-JVNFH
Female,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,9648-BCHKM
Female,0.0,Yes,,College,4.0,Self-employed,60–100k,2888-ADFAO
Female,0.0,,Yes,Bachelor,5.0,Retired,>150k,8707-HOEDG
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,3374-LXDEV
Female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,4072-IPYLT
Male,0.0,No,No,College,2.0,Self-employed,,7167-PCEYD
Female,,No,No,College,1.0,Self-employed,60–100k,4936-YPJNK
Male,1.0,No,No,College,2.0,,100–150k,1580-BMCMR
Female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,4817-KEQSP
Male,0.0,Yes,,College,4.0,Self-employed,100–150k,6408-WHTEF
Female,0.0,Yes,Yes,College,6.0,Employed,60–100k,9251-AWQGT
Male,0.0,No,No,College,2.0,Employed,60–100k,8749-CLJXC
Male,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,7989-VCQOH
Male,0.0,No,No,College,1.0,Employed,60–100k,5049-GLYVG
Male,1.0,Yes,No,Bachelor,,Retired,>150k,4199-QHJNM
male,0.0,Yes,Yes,College,2.0,Employed,60–100k,8882-TLVRW
Male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5883-GTGVD
Male,1.0,Yes,No,Bachelor,2.0,Retired,>150k,5135-GRQJV
Female,1.0,No,No,HighSchool,1.0,Retired,60–100k,2384-OVPSA
Male,1.0,Yes,No,College,2.0,Retired,60–100k,1371-WEPDS
Female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,
Female,0.0,No,No,Bachelor,1.0,Retired,>150k,4817-QRJSX
Male,0.0,Yes,No,College,2.0,Retired,100–150k,9730-DRTMJ
Female,0.0,No,No,Bachelor,1.0, Retired  ,>150k,4686-UXDML
Female,1.0,No,No,College,1.0,Retired,100–150k,3349-ANQNH
Female,1.0,Yes,No,College,2.0,Retired,100–150k,2398-YPMUR
Female,0.0,No,No,College,1.0,Self-employed,60–100k,0932-YIXYU
Male,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,7480-SPLEF
Male,0.0,No,No,College,2.0,Self-employed,60–100k,7636-XUHWW
Female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,1431-CYWMH
Male,1.0,Yes,No,College,2.0,Retired,100–150k,5937-EORGB
Female,0.0,No,No,College,1.0,Self-employed,60–100k,6349-JDHQP
,1.0,Yes,No,HIGHSCHOOL ,2.0,Retired,60–100k,5539-HIVAK
Male,0.0,No,No,College,1.0, Employed  ,60–100k,5847-MXBEO
Female,, No  ,No,Bachelor,2.0,Self-employed,>150k,9985-MWVIX
Male,1.0,Yes,No,College,2.0,Retired,100–150k,4583-PARNH
Female,0.0,Yes,Yes,College,2.0,Employed,60–100k,1116-FRYVH
Male,1.0,Yes,No,Bachelor,3.0,Retired,>150k,1421-HCERK
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,9633-XQABV
Male,1.0,No,No,College,1.0,Retired,100–150k,0716-BQNDX
Female,1.0,Yes,No,College,2.0,Retired,100–150k,1265-XTECC
Female,0.0,Yes,No,College,2.0,Self-employed,100–150k,1183-CANVH
Female,0.0,Yes,No,College,2.0,Self-employed,100–150k,1972-XMUWV
Male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,8679-LZBMD
Female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,3407-JMJQQ
Female,0.0,Yes,No,College,2.0,Self-employed,100–150k,6252-DFGTK
Female,0.0,No,No,College,1.0,Employed,60–100k,1539-LNKHM
Male,0.0,Yes,Yes,College,5.0,Retired,100–150k,8645-KOMJQ
Female,0.0,No,No,College,1.0,Self-employed,100–150k,0289-IVARM
Male,0.0,No,No,College,1.0,Retired,100–150k,9761-XUJWD
Male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,4057-FKCZK
Male,0.0,Yes,No,College,2.0,Retired,100–150k,4291-TPNFG
Male,0.0,Yes,No,College,3.0,Self-employed,100–150k,6087-YPWHO
Female,0.0,No,No,College,2.0,Self-employed,60–100k,3090-QFUVD
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2237-ZFSMY
Male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,1722-LDZJS
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,1818-ESQMW
Female,1.0, No  ,No,College,1.0,Retired,100–150k,4871-JTKJF
Female,1.0,No,No,College,1.0,Retired,100–150k,1415-YFWLT
Female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,7401-RUBNK
Male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,0506-YLVKJ
Female,0.0,Yes,No,College,2.0,Retired,100–150k,8661-BOYNW
Female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,6711-VTNRE
Female,0.0,Yes,No,College,3.0,Self-employed,60–100k,4815-GBTCD
Female,0.0,No,No,College,1.0,Self-employed,60–100k,2805-AUFQN
Female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,0980-PVMRC
