MonthlyCharges,AverageDataUsage,AppLoginFrequency,CustomerSatisfactionScore,customerID
105.55,414.66,4,2.0,0401-WDBXM
18.8,53.0,0,3.0,3387-PLKUI
24.9,51.52,3,3.0,6096-EGVTU
23.45,121.95,1,2.0,3797-VTIDR
64.9,213.95,6,2.0,5081-NWSUP
61.35,90.49,1,3.0,2580-ATZSQ
113.95,379.65,4,1.0,8085-MSNLK
90.15,278.1,0,3.0,9691-HKOVS
54.1,183.24,0,2.0,9881-VCZEP
29.7,146.71,2,2.0,9526-BIHHD
49.8,82.17,1,2.0,8757-TFHHJ
101.1,349.04,7,2.0,4523-WXCEF
24.4,3.99,0,4.0,1468-DEFNC
95.0,372.81,4,2.0,5119-KEPFY
50.65,102.81,0,3.0,8364-TRMMK
69.9,200.46,6,3.0,0916-KNFAJ
39.95,140.73,0,2.0,8319-QBEHW
55.4,238.73,0,2.0,3063-QFSZL
90.6,213.58,3,1.0,8775-LHDJH
103.25,366.33,5,ORPH-594b08fb,9625-QNLUX
,210.11,5,2.0,3097-NQYSN
94.25,221.39,6,3.0,4024-CSNBY
47.05,193.81,7,3.0,7110-BDTWG
20.55,92.87,0,3.0,7493-GVFIO
19.65,14.22,0,2.0,0690-SRQID
70.2,143.09,3,2.0,9605-WGJVW
81.0,196.26,0,2.0,9114-DPSIA
75.9,277.31,3,3.0,4700-UBQMV
24.7,0.0,1,3.0,7711-GQBZC
99.05,263.26,0,2.0,3565-UNOCC
110.25,260.68,5,2.0,4627-MIHJH
85.0,238.37,3,3.0,9795-NREXC
19.75,33.96,3,2.0,8573-CGOCC
23.9,27.62,4,3.0,7356-AYNJP
111.25,363.8,5,-,9249-FXSCK
55.1,62.08,2,1.0,5493-SDRDQ
19.95,45.23,2,3.0,6286-SUUWT
25.15,128.42,0,3.0,4819-HJPIW
54.15,134.09,6,3.0,8654-DHAOW
59.8,204.92,0,1.0,5438-QMDDL
83.85,321.07,0,2.0,9812-GHVRI
104.9,293.97,0,2.0,5553-AOINX
75.3,277.32,0,2.0,1228-ZLNBX
66.65,161.85,4,2.0,4226-KKDON
109.5,401.05,0,3.0,3831-YCPUO
73.85,224.48,0,2.0,7445-WMRBW
19.3,82.22,0,3.0,3308-DGHKL
118.2,291.86,5,2.0,9924-JPRMC
51.45,151.45,4,2.0,0080-EMYVY
,162.01,0,2.0,6218-KNUBD
19.5,0.0,8,3.0,7337-CINUD
19.55,0.0,3,3.0,7609-NRNCA
93.55,332.09,2,2.0,0623-EJQEG
59.3,160.05,0,3.0,7153-CHRBV
102.25,317.43,5,2.0,0871-URUWO
95.9,303.18,5,2.0,9190-MFJLN
109.8,384.58,3,2.0,6198-PNNSZ
78.1,306.77,4,2.0,3317-VLGQT
39.9,146.14,4,2.0,4132-POCZS
64.9,180.92,10,4.0,5614-DNZCE
95.05,247.21,7,2.0,1095-JUDTC
53.4,241.18,4,4.0,3896-RCYYE
24.9,103.53,0,1.0,9638-JIQYA
44.7,76.24,0,2.0,3258-SANFR
114.0,,6,2.0,3726-TBHQT
20.25,44.42,0,3.0,3190-ITQXP
53.85,91.12,4,3.0,0870-VEMYL
83.85,247.07,0,2.0,4833-QTJNO
20.2,69.52,2,2.0,3039-MJSLN
19.95,102.32,0,3.0,UNK-766f48cf
104.2,261.94,0,2.0,5385-SUIRI
50.25,73.99,2,4.0,3982-XWFZQ
20.35,14.25,3,3.0,5774-QPLTF
,297.73,8,2.0,2322-VCZHZ
54.2,228.68,6,4.0,5010-IPEAQ
99.5,385.42,0,,4009-ALQFH
99.1,304.07,5,1.0,6383-ZTSIW
66.9,160.32,6,3.0,8990-YOZLV
25.85,145.22,4,2.0,3069-SSVSN
91.05,394.23,0,2.0,5222-IMUKT
71.0,210.97,6,3.0,3627-FCRDW
93.2,312.6,6,2.0,7562-GSUHK
20.95,2.71,1,3.0,6685-XSHHU
109.2,333.07,7,3.0,8901-UPRHR
19.35,0.0,1,2.0,4903-UYAVB
85.8,195.27,4,2.0,0118-JPNOY
19.85,0.0,0,UNK-979a5417,6776-TLWOI
19.65,57.25,4,3.0,3845-FXCYS
20.5,81.67,6,3.0,5857-XRECV
89.65,202.67,4,2.0,0725-CXOTM
74.35,280.36,0,2.0,4343-EJVQB
49.45,172.29,8,3.0,9000-PLFUZ
89.1,308.99,0,2.0,3427-GGZZI
75.15,169.01,8,2.0,nan
70.65,249.1,0,2.0,0644-OQMDK
0.0,321.35,8,2.0,4077-CROMM
90.05,326.99,4,1.0,3154-CFSZG
79.25,332.49,0,1.0,2868-MZAGQ
44.9,151.59,3,2.0,4847-QNOKA
19.4,0.0,3,ORPH-fa2320d0,2220-IAHLS
88.75,252.47,0,3.0,1658-XUHBX
70.1,287.41,0,2.0,6379-RXJRQ
91.0,272.19,,2.0,2378-HTWFW
29.65,184.01,4,3.0,8650-RHRKE
90.8,320.43,,2.0,4377-VDHYI
77.85,285.13,4,2.0,0475-RIJEP
54.3,198.01,4,2.0,1260-TTRXI
18.95,0.0,0,2.0,3719-TDVQB
95.15,275.02,3,1.0,6328-ZPBGN
102.4,285.88,7,1.0,0201-MIBOL
99.9,332.69,1,3.0,4937-QPZPO
,254.47,10,2.0,2925-VDZHY
54.3,244.93,0,2.0,6981-TDRFT
55.7,129.4,4,2.0,3413-CSSTH
103.95,345.04,0,2.0,8033-VCZGH
110.85,354.24,0,3.0,4789-KWMXN
20.15,0.0,0,2.0,0224-NIJLP
20.05,2.54,0,UNK-754e4325,7542-CYDDM
91.95,254.95,3,2.0,4718-WXBGI
80.5,338.64,5,2.0,2867-UIMSS
55.65,80.23,0,2.0,8495-PRWFH
74.7,252.34,4,2.0,0439-IFYUN
104.15,373.26,8,2.0,5716-LIBJC
83.65,283.69,2,3.0,2868-LLSKM
72.2,295.82,7,2.0,8111-RKSPX
110.05,347.31,1,1.0,2988-QRAJY
51.5,129.66,0,2.0,1585-MQSSU
25.5,0.0,3,2.0,0071-NDAFP
89.55,285.05,0,3.0,2856-NNASM
19.5,24.79,2,2.0,7328-ZJAJO
80.7,162.61,1,UNK-dfbb8144,6458-CYIDZ
77.5,190.54,8,2.0,8559-CIZFV
105.1,338.35,0,2.0,1090-PYKCI
25.15,118.23,2,3.0,3058-WQDRE
95.25,320.68,0,2.0,7547-EKNFS
,310.26,6,2.0,2279-AXJJK
85.0,176.89,0,2.0,6769-DYBQN
80.8,174.53,4,2.0,0909-SELIE
24.85,124.75,0,2.0,3417-TSCIC
54.75,94.3,9,3.0,1042-HFUCW
85.75,324.31,0,2.0,4439-JMPMT
50.75,139.21,2,2.0,6537-OTKMY
20.15,103.35,5,1.0,8999-EXMNO
20.05,62.84,2,3.0,6725-TPKJO
98.25,255.84,4,2.0,2446-BEGGB
71.6,130.93,6,2.0,7162-WPHPM
81.45,206.29,4,2.0,1599-MMYRQ
58.4,221.06,4,3.0,8821-KVZKQ
25.7,106.55,3,2.0,1496-GGSUK
53.7,136.48,9,1.0,6434-TTGJP
19.6,16.6,0,3.0,0042-JVWOJ
89.4,346.24,0,2.0,0130-SXOUN
69.0,303.62,4,3.0,2575-GFSOE
84.2,305.13,5,3.0,2330-PQGDQ
106.1,236.38,0,2.0,1452-UZOSF
25.75,40.96,0,3.0,2097-YVPKN
46.05,94.97,0,3.0,2842-JTCCU
64.95,195.57,2,4.0,8597-CTXVJ
85.45,225.04,7,2.0,6631-HMANX
20.05,38.8,3,,9962-BFPDU
76.4,225.63,0,1.0,3296-SILRA
100.5,374.47,4,2.0,9681-OXGVC
20.7,45.74,4,3.0,6394-HHHZM
25.3,53.41,0,3.0,5995-LFTLE
40.05,91.58,2,2.0,5180-UCIIQ
100.6,307.98,3,2.0,1932-UEDCX
69.95,270.19,0,2.0,7153-OANIO
74.0,200.03,4,2.0,5188-HGMLP
99.4,347.17,7,1.0,0665-XHDJU
93.3,367.58,5,2.0,6521-YYTYI
49.15,73.88,0,2.0,8878-HMWBV
107.45,319.32,7,2.0,8265-HKSOW
83.6,219.59,5,2.0,3544-FBCAS
99.05,272.06,3,1.0,5331-RGMTT
80.1,262.97,7,2.0,4759-PXTAN
65.3,205.82,5,1.0,7054-DMVAS
89.55,341.97,3,1.0,3428-MMGUB
60.8,231.49,3,2.0,6549-BTYPG
74.5,273.72,0,1.0,7823-JSOAG
99.15,359.9,6,,3705-RHRFR
19.25,91.8,6,2.0,9374-YOLBJ
39.45,203.96,6,3.0,9074-KGVOX
44.85,240.37,6,UNK-63ba3667,6128-DAFVY
97.2,305.3,1,3.0,9933-QRGTX
110.55,260.58,0,2.0,4476-OSWTN
35.05,217.79,0,2.0,3751-KTZEL
,175.2,1,2.0,1977-STDKI
19.9,0.0,0,ORPH-c0a22064,5066-GFJMM
76.95,242.5,0,1.0,2661-GKBTK
35.4,51.08,7,3.0,0458-HEUZG
20.45,72.09,2,3.0,7268-WNTCP
96.75,305.3,4,1.0,0824-VWDPO
54.2,191.45,8,3.0,8409-WQJUX
100.1,368.5,4,3.0,2578-JQPHZ
45.25,111.85,3,2.0,3278-FSIXX
83.85,164.11,5,2.0,5813-UECBU
70.1,171.53,3,2.0,0328-GRPMV
20.85,74.39,0,3.0,9746-UGFAC
33.45,150.27,0,4.0,2946-KIQSP
20.2,5.28,3,3.0,0625-AFOHS
85.9,171.78,1,2.0,6726-WEXXK
,84.42,0,3.0,4636-OLWOE
70.65,179.6,4,1.0,4342-HENTK
86.9,339.25,7,3.0,4685-ERGHK
69.4,161.26,7,3.0,0885-HMGPY
20.35,25.62,3,3.0,5003-OKNNK
20.35,37.15,2,3.0,4195-SMMNX
104.3,268.77,2,2.0,7208-PSIHR
44.95,105.17,0,2.0,4012-ZTHBR
49.45,99.2,7,3.0,0489-WMEMG
20.6,2.46,1,3.0,7435-ZNUYY
19.55,73.11,0,2.0,1354-YZFNB
99.0,344.82,0,ORPH-a28607de,6956-SMUCM
93.5,350.09,6,1.0,2985-FMWYF
54.55,196.18,9,2.0,2812-ENYMO
20.05,18.38,4,3.0,2717-HVIZY
83.95,302.3,0,2.0,3223-WZWJM
79.45,277.23,5,ORPH-b31ff871,3422-GALYP
116.2,374.15,3,3.0,9053-JZFKV
93.7,364.62,4,3.0,2530-ENDWQ
79.85,209.64,3,3.0,2890-WFBHU
100.0,372.69,8,1.0,UNK-95937fb8
19.6,0.0,0,3.0,7977-HXJKU
19.7,7.54,0,2.0,6615-ZGEDR
20.2,0.0,0,3.0,7033-CLAMM
50.4,109.2,4,2.0,4023-RTIQM
113.35,320.63,8,2.0,0864-FVJNJ
80.0,265.29,0,2.0,7356-IWLFW
80.95,243.8,8,3.0,9541-PWTWO
24.9,63.25,1,3.0,3967-VQOGC
54.9,106.24,0,2.0,7872-RDDLZ
75.55,252.3,4,3.0,9250-WYPLL
109.25,374.76,6,3.0,6308-CQRBU
77.65,262.25,0,1.0,2754-XBHTB
95.0,174.22,1,1.0,1597-LHYNC
116.3,357.51,4,—,0186-CAERR
19.9,35.45,0,3.0,3043-SUDUA
70.35,202.35,4,2.0,5442-BHQNG
25.6,0.0,0,3.0,2169-RRLFW
44.45,161.79,0,2.0,5872-OEQNH
100.15,248.2,0,2.0,3162-KKZXO
105.4,286.03,9,ORPH-f825292b,7055-VKGDA
95.85,361.84,7,2.0,0754-UKWQP
73.85,219.05,2,2.0,nan
70.1,206.54,3,2.0,5696-JVVQY
25.25,57.24,0,2.0,8946-BFWSG
79.15,283.16,2,1.0,7493-TPUWZ
21.05,0.0,0,2.0,0547-HURJB
24.95,134.24,0,3.0,8904-OPDCK
64.5,212.15,4,3.0,8845-LWKGE
19.65,93.44,0,3.0,1577-HKTFG
79.0,258.91,0,,8752-STIVR
105.95,317.64,3,2.0,0691-NIKRI
75.85,274.23,0,2.0,5022-JNQEQ
91.85,309.26,4,2.0,4558-FANTW
43.6,199.21,0,2.0,3249-VHRIP
91.25,246.2,7,2.0,3736-BLEPA
89.75,193.33,7,2.0,4701-LKOZD
104.4,341.75,5,3.0,6603-QWSPR
90.15,340.7,1,ORPH-04fc0378,9921-QFQUL
40.3,79.8,5,3.0,1929-ZCBHE
105.25,391.47,3,1.0,4378-MYPGO
106.0,308.04,0,1.0,8651-ENBZX
104.0,375.75,0,2.0,4129-LYCOI
69.65,229.71,10,3.0,7798-JVXYM
74.3,278.25,0,2.0,8647-SDTWQ
100.9,372.85,2,2.0,2696-ECXKC
20.25,64.28,1,2.0,2081-KJSQF
49.9,109.9,0,3.0,7623-TRNQN
96.9,333.0,0,2.0,3323-CPBWR
100.35,344.37,2,2.0,9330-IJWIO
104.1,296.41,1,3.0,3384-CTMSF
20.1,71.84,0,3.0,0902-RFHOF
74.95,255.8,0,2.0,9286-DOJGF
56.55,59.27,0,2.0,6048-QBXKL
49.25,129.84,0,3.0,9661-MHUMO
68.6,276.34,0,3.0,7718-RXDGG
69.05,249.67,1,2.0,1025-FALIX
19.7,120.23,0,3.0,3451-VAWLI
20.05,0.0,1,3.0,3407-QGWLG
103.7,346.84,10,2.0,1842-EZJMK
94.4,319.82,2,2.0,2347-WKKAE
54.95,136.42,8,3.0,8735-DCXNF
93.7,294.54,7,3.0,3214-IYUUQ
110.25,,4,1.0,1936-UAFEH
98.9,384.7,3,2.0,3587-PMCOY
89.75,277.69,6,2.0,8079-XRJRS
80.45,249.4,0,4.0,1027-LKKQQ
79.4,253.96,4,3.0,7148-XZPHA
20.3,60.06,0,3.0,8073-IJDCM
62.8,180.43,0,ORPH-6b1b1725,5309-TAIKL
74.9,246.99,0,,6856-RAURS
74.85,301.76,3,3.0,8778-LMWTJ
25.85,20.94,2,3.0,9717-IOAAF
101.95,310.38,4,2.0,8884-ADFVN
68.3,178.91,0,2.0,2845-KDHVX
48.4,203.76,6,,0848-SOMKO
94.0,308.3,0,1.0,2720-WGKHP
105.05,270.79,5,2.0,6734-FQAJX
89.3,,0,2.0,2869-ADAWR
25.15,28.27,0,3.0,1535-VTJOQ
19.5,,0,3.0,6368-TZZDT
92.95,360.57,2,2.0,0943-ZQPXH
20.7,8.36,0,4.0,1293-BSEUN
74.3,191.7,2,2.0,9894-EZEWG
19.35,43.59,0,4.0,1302-TPUBN
44.65,126.54,10,2.0,7851-FLGGQ
84.05,331.55,3,1.0,0637-UBJRP
80.7,267.13,4,3.0,0940-OUQEC
104.35,243.48,7,2.0,2378-VTKDH
19.55,57.92,0,2.0,0927-CNGRH
74.05,201.26,6,3.0,8608-OZTLB
40.1,178.56,3,3.0,2335-GSODA
20.1,4.48,0,3.0,1952-DVVSW
101.7,356.19,4,1.0,0702-PGIBZ
83.55,249.25,2,3.0,6656-GULJQ
56.85,113.5,4,3.0,9853-JFZDU
20.4,62.24,0,3.0,1963-VAUKV
19.55,0.0,0,3.0,3777-XROBG
106.15,313.69,8,3.0,6994-FGRHH
78.95,234.39,5,2.0,nan
49.75,217.19,2,3.0,3999-WRNGR
92.4,212.16,3,1.0,UNK-5a0d873f
58.2,134.15,10,3.0,2680-XKKNJ
102.6,,6,2.0,3058-HJCUY
91.95,267.68,4,1.0,2974-GGUXS
65.25,143.65,7,2.0,7994-XIRTR
106.0,366.2,4,1.0,3259-FDWOY
73.1,290.31,0,2.0,2101-RANCD
59.75,161.66,3,3.0,7921-BEPCI
55.1,86.65,4,3.0,0807-ZABDG
59.8,183.42,0,2.0,8510-TMWYB
116.6,340.23,5,3.0,3258-ZKPAI
109.3,348.33,6,2.0,1428-IEDPR
101.4,272.4,0,2.0,5298-GSTLM
50.65,242.26,0,2.0,4450-YOOHP
56.15,188.19,0,2.0,6728-CZFEI
106.5,295.96,9,2.0,5748-RNCJT
19.2,0.0,0,2.0,3653-NCRDJ
83.0,105.05,0,2.0,6121-TNHBO
70.1,198.48,0,2.0,5119-NZPTV
108.3,329.96,8,3.0,6519-ZHPXP
91.05,292.62,,2.0,7739-LAXOG
25.25,61.9,2,3.0,3472-QPRCH
45.35,134.3,5,1.0,8224-UAXBZ
43.9,98.92,2,2.0,9610-WCESF
77.5,173.02,2,2.0,9776-CLUJA
79.3,206.68,10,2.0,2486-WYVVE
84.9,229.91,0,1.0,3865-ZYKAD
79.25,258.16,0,3.0,1422-DGUBX
71.05,127.59,5,3.0,2999-AANRQ
53.75,181.35,4,2.0,8668-KNZTI
24.25,12.94,1,4.0,0480-KYJVA
54.2,227.6,4,1.0,6034-ZRYCV
44.25,207.27,2,2.0,9746-YKGXB
50.05,189.17,4,3.0,3926-YZVVX
20.15,17.47,3,3.0,6000-UKLWI
69.25,,0,2.0,2079-FBMZK
69.35,112.8,3,2.0,nan
19.35,17.6,5,,2096-XOTMO
19.15,0.0,0,3.0,3266-FTKHB
61.0,149.51,0,2.0,8221-EQDGL
20.5,14.79,1,3.0,2346-LOCWC
50.5,157.31,,1.0,6608-QQLVK
50.2,196.78,4,3.0,0298-XACET
79.6,224.32,2,2.0,7560-QJAVJ
24.9,52.13,3,2.0,2995-YWTCD
74.4,135.86,0,3.0,3551-HUAZH
106.9,293.69,4,2.0,9137-UIYPG
101.35,311.7,2,1.0,2809-ZMYOQ
55.35,170.89,4,2.0,5084-OOVCJ
50.55,174.67,0,3.0,0254-WWRKD
19.5,18.26,4,3.0,7727-SHVZV
79.45,213.58,4,3.0,6302-JGYRJ
90.65,276.76,3,1.0,5339-PXDVH
89.85,210.66,0,2.0,2205-LPVGL
79.0,165.54,1,3.0,8782-NUUOL
104.65,356.27,3,2.0,3685-YLCMQ
19.55,0.0,4,3.0,7601-WFVZV
19.9,39.25,4,3.0,4609-KNNWG
116.25,301.19,0,2.0,4868-AADLV
87.75,272.55,4,2.0,9529-OFXHY
100.05,,5,1.0,8634-MPHTR
81.3,302.73,5,2.0,2669-QVCRG
44.3,172.37,2,ORPH-0eaac591,2478-EEWWM
70.35,234.36,6,3.0,9174-IHETN
44.45,189.02,6,ORPH-18d2cbc7,2233-TXSIU
49.15,112.89,3,2.0,9644-UMGQA
29.45,65.49,1,3.0,3256-EZDBI
100.55,290.43,10,3.0,8761-NSOBC
85.3,330.32,0,2.0,0419-YAAPX
95.65,376.25,0,2.0,8413-VONUO
69.1,221.26,3,2.0,0872-CASZJ
,175.72,3,3.0,4726-DLWQN
20.6,0.0,0,3.0,8164-OCKUJ
74.15,191.1,0,2.0,3094-JOJAI
75.05,281.96,0,2.0,9494-MRNYX
44.6,150.68,,2.0,2599-CZABP
21.45,77.23,0,3.0,7945-PRBVF
43.45,92.65,3,3.0,4544-RXFMG
20.05,45.81,0,2.0,0859-YGKFW
94.15,329.4,0,2.0,1150-FTQGN
94.4,342.8,4,2.0,9223-UCPVT
19.55,0.0,2,3.0,7196-LIWRH
75.9,178.59,6,UNK-1b59fa46,5448-VWNAM
64.15,124.49,5,3.0,1177-XZBJL
109.55,257.21,7,3.0,3518-FSTWG
110.8,360.92,4,2.0,9330-VOFSZ
55.0,171.5,0,1.0,4351-QLCSU
53.45,157.84,0,2.0,0939-EREMR
69.95,283.79,0,2.0,9389-ACWBI
101.45,284.67,4,2.0,5419-JPRRN
97.0,358.92,0,1.0,3644-QXEHN
90.6,250.14,5,3.0,2911-IJORQ
73.55,251.09,5,2.0,5921-NGYRH
67.95,179.28,4,2.0,2100-BDNSN
94.35,323.78,4,3.0,5998-DZLYR
69.5,225.04,0,2.0,0488-GSLFR
18.85,22.13,0,2.0,9318-NKNFC
19.4,78.56,2,3.0,3985-HOYPM
69.2,243.15,1,3.0,9728-FTTVZ
19.75,9.53,1,3.0,9548-LERKT
54.6,205.93,0,3.0,6576-FBXOJ
29.8,134.52,5,3.0,4310-KEDTB
69.65,233.13,3,3.0,7254-IQWOZ
101.85,248.3,5,2.0,2474-BRUCM
103.05,270.02,5,1.0,4062-HBMOS
82.3,253.48,6,1.0,0742-NXBGR
20.3,18.18,2,3.0,2676-ISHSF
35.1,76.81,6,3.0,9236-NDUCW
105.7,352.74,0,1.0,4753-PADAS
56.25,174.75,10,2.0,6103-QCKFX
60.35,262.6,0,3.0,7781-EWARA
79.25,332.29,0,3.0,6110-OHIHY
59.8,120.85,4,1.0,7018-FPXHH
84.6,326.65,5,3.0,5889-LFOLL
93.4,324.35,7,2.0,5708-EVONK
94.2,372.33,1,2.0,8708-XPXHZ
25.05,39.58,2,3.0,0616-ATFGB
99.65,316.91,5,2.0,0572-ZJKLT
50.65,123.45,0,2.0,5135-RDDQL
60.9,145.3,7,4.0,1353-LJWEM
59.65,70.48,0,3.0,1794-SWWKL
64.7,227.78,1,3.0,6166-YIPFO
25.1,172.02,2,ORPH-8ba87223,7016-BPGEU
48.95,124.32,0,2.0,6876-ADESB
54.85,180.65,5,2.0,9332-GYWLO
45.3,86.84,2,3.0,1963-SVUCV
91.35,341.66,1,ORPH-2e5dc5ef,4184-VODJZ
85.85,249.76,0,1.0,0220-EBGCE
25.1,45.63,2,3.0,1092-WPIVQ
34.0,154.25,5,4.0,7233-IOQNP
45.9,170.37,6,2.0,2834-JKOOW
95.2,319.14,0,2.0,2754-VDLTR
20.5,9.65,3,2.0,2400-FEQME
100.6,352.12,3,3.0,3190-XFANI
55.3,167.49,0,2.0,7551-DACSP
20.35,77.66,0,3.0,4957-SREEC
74.85,223.66,2,1.0,7235-NXZCP
36.1,145.72,0,4.0,0230-UBYPQ
65.8,139.73,5,3.0,4923-ADWXJ
20.35,29.45,0,3.0,1763-KUAAW
105.8,242.21,0,2.0,1104-TNLZA
96.75,294.53,2,3.0,5195-KPUNQ
102.35,300.83,3,2.0,0520-FDVVT
24.4,148.32,2,3.0,3439-GVUSX
115.65,342.07,7,2.0,1444-VVSGW
79.85,176.34,7,3.0,5712-PTIWW
73.05,235.11,2,2.0,5949-HGVJL
64.35,127.85,0,4.0,5203-XEHAX
20.5,0.35,2,3.0,1635-HDGFT
76.0,203.02,2,2.0,3315-TOTBP
54.75,51.55,1,3.0,8050-XGRVL
104.75,271.24,3,2.0,6661-HBGWL
74.65,232.91,2,2.0,1518-VOWAV
51.15,88.73,4,2.0,9828-QHFBK
41.95,121.47,3,3.0,3908-MKIMJ
54.35,139.33,1,3.0,5012-YSPJJ
56.25,175.51,3,2.0,5909-ECHUI
106.1,341.07,3,2.0,1309-BXVOQ
96.0,375.93,3,2.0,6728-VOIFY
79.75,,5,1.0,9317-WZPGV
61.45,182.13,5,3.0,4891-NLUBA
68.65,228.34,4,2.0,2856-HYAPG
19.65,24.55,0,2.0,8969-PRHFK
19.0,55.59,6,3.0,0661-KQHNK
100.0,384.26,1,1.0,8709-KRDVL
20.25,91.56,8,3.0,4488-PSYCG
98.7,393.35,4,2.0,1427-VERSM
19.8,28.1,1,3.0,9801-NOSHQ
73.8,282.19,3,2.0,6339-YPSAH
100.2,257.03,5,1.0,3621-CEOVK
74.9,293.22,5,2.0,6906-ANDWJ
20.05,0.0,0,3.0,2159-TURXX
106.2,364.32,2,2.0,1548-FEHVL
116.55,345.12,6,2.0,3795-CAWEX
99.7,275.18,6,1.0,6215-NQCPY
19.7,0.0,4,3.0,nan
0.0,58.32,2,2.0,2229-DPMBI
29.15,162.4,2,2.0,9626-WEQRM
55.0,149.35,3,2.0,2188-SXWVT
90.8,238.31,6,3.0,6258-PVZWJ
51.0,178.32,4,3.0,1094-BKOSX
90.1,255.59,4,3.0,6969-MVBAI
59.05,160.5,5,3.0,2978-XXSOG
20.3,104.77,3,3.0,2342-CKIAO
72.95,205.85,4,ORPH-10f98408,6953-PBDIN
73.55,207.65,3,-,3898-BSJYF
84.3,150.61,5,2.0,3938-YFPXD
78.0,263.84,6,2.0,7696-AMHOD
72.1,103.43,0,3.0,2453-SAFNS
106.75,394.57,3,2.0,9558-IHEZX
19.25,54.0,2,3.0,9617-UDPEU
20.55,0.0,1,2.0,6340-DACFT
20.0,74.46,3,4.0,4955-VCWBI
24.65,45.49,0,2.0,6813-GZQCG
,213.26,3,1.0,7426-GSWPO
23.85,5.87,3,2.0,3389-KTRXV
25.8,0.09,0,2.0,3118-UHVVQ
70.85,273.23,5,1.0,1031-IIDEO
69.8,219.0,1,2.0,5832-XKAES
59.45,217.45,7,2.0,3205-MXZRA
54.55,239.04,4,3.0,4701-AHWMW
20.05,0.0,2,2.0,8317-BVKSO
82.55,241.75,4,3.0,5702-KVQRD
81.25,215.2,4,3.0,0083-PIVIK
70.75,172.61,2,1.0,9210-IAHGH
74.3,138.17,4,3.0,6169-PGNCD
94.1,305.26,0,1.0,0023-XUOPT
29.7,153.72,0,2.0,4592-IWTJI
109.7,186.69,4,3.0,4909-JOUPP
96.35,293.17,6,1.0,4657-FWVFY
66.6,177.56,0,2.0,2257-BOVXD
44.5,151.08,,2.0,7729-JTEEC
110.9,298.18,0,3.0,7632-MNYOY
105.0,324.33,6,2.0,6518-LGAOV
25.3,193.23,3,3.0,7242-QZLXF
55.15,96.74,2,2.0,4576-CSAJH
20.1,45.24,6,2.0,1000-AJSLD
80.1,329.38,9,2.0,9696-RMYBA
69.05,192.24,6,ORPH-2f8ce95a,8690-UPCZI
69.9,207.9,3,2.0,1062-LHZOD
20.4,19.66,1,3.0,9770-LXDBK
19.7,0.0,4,3.0,4086-WITJG
50.1,201.19,4,2.0,8344-WFMFH
101.4,354.73,0,2.0,9600-NAXZN
83.45,239.39,4,2.0,8822-KNBHV
86.65,296.19,5,2.0,8404-FYDIB
20.15,103.8,0,3.0,2791-SFVEW
80.8,315.49,4,2.0,6457-USBER
19.4,22.56,2,3.0,6762-NSODU
62.05,178.47,3,2.0,4662-EKDPQ
76.45,141.88,0,2.0,9248-OJYKK
60.05,169.67,9,3.0,9888-ZCUMM
91.3,237.95,4,2.0,3398-FSHON
95.75,271.97,1,1.0,3319-DWOEP
20.35,0.0,0,3.0,1074-WVEVG
94.05,377.16,,2.0,9979-RGMZT
84.1,187.64,0,2.0,6437-UDQJM
78.75,232.2,2,2.0,1226-IENZN
55.55,134.42,5,2.0,2108-GLPQB
62.65,172.9,9,3.0,9259-PACGQ
74.5,249.15,5,1.0,4415-IJZTP
102.1,341.3,3,1.0,1465-VINDH
20.1,0.0,3,2.0,5474-LAMUQ
70.3,191.92,2,2.0,3468-DRVQJ
53.65,209.96,3,3.0,nan
20.75,40.32,0,2.0,4990-ALDGW
103.4,379.79,9,3.0,4816-OKWNX
50.8,196.58,4,3.0,3315-IKYZQ
50.15,72.14,3,3.0,2810-FTLEM
79.0,273.47,4,2.0,4747-LCAQL
74.6,175.58,0,2.0,3411-WLRSQ
,349.0,2,1.0,0898-XCGTF
20.1,31.47,4,4.0,8006-PYCSW
19.4,52.17,0,3.0,8249-THVEC
77.55,274.81,0,2.0,8722-PRFDV
20.05,32.46,1,3.0,2164-SOQXL
19.85,42.98,0,3.0,4020-KIUDI
20.2,50.12,4,2.0,5850-BDWCY
67.45,169.02,5,3.0,2038-YSEZE
18.55,29.18,2,4.0,0827-ITJPH
29.75,111.95,4,3.0,8799-OXZMD
86.5,327.52,5,2.0,1925-TIBLE
24.2,8.85,0,2.0,1705-GUHPV
23.55,8.22,2,2.0,4779-ZGICK
20.45,0.0,0,2.0,0048-PIHNL
81.45,184.72,6,1.0,0818-OCPZO
92.3,245.89,0,ORPH-f8378b30,3967-KXAPS
69.15,269.01,0,3.0,UNK-9c849b42
53.65,175.6,4,4.0,3704-IEAXF
39.65,127.01,7,4.0,6810-VCAEX
54.65,125.94,0,2.0,0674-EYYZV
,369.9,6,2.0,4480-MBMLB
29.3,127.62,2,2.0,1395-OFUWC
83.85,219.99,0,1.0,0822-QGCXA
79.55,316.9,1,2.0,0872-NXJYS
103.65,381.44,2,2.0,2832-KJCRD
99.05,283.14,4,1.0,3588-WSTTJ
73.35,216.35,3,3.0,4075-WKNIU
100.05,285.22,0,2.0,5090-EMGTC
20.35,29.57,0,3.0,2346-CZYIL
43.95,,0,2.0,3798-EPWRR
23.5,37.59,1,2.0,6258-NGCNG
70.7,194.12,5,3.0,4186-ZBUEW
