tenure,MonthlyCharges,TotalCharges,AverageDataUsage,LatePaymentCount,AppLoginFrequency,CustomerSatisfactionScore,customerID
3.0,97.9,315.3,392.6149547584688,1.0,0.0,2.0,0329-GTIAJ
21.0,20.5,429.55,20.167152789898907,0.0,3.0,,8746-BFOAJ
20.0,19.6,356.15,28.82507885155315,0.0,4.0,3.0,8457-XIGKN
22.0,20.25,488.25,12.641495317843896,0.0,4.0,2.0,6072-NUQCB
1.0,55.7,55.7,174.0434289099095,0.0,5.0,2.0,6629-CZTTH
63.0,20.6,1298.7,0.0,0.0,0.0,2.0,8838-GPHZP
70.0,19.8,1378.75,2.116066979416452,0.0,,UNK-7686769b,8750-QWZAJ
13.0,79.8,973.45,231.18399514479967,0.0,0.0,2.0,5364-EVNIB
5.0,80.2,384.25,291.72860280764354,1.0,6.0,ORPH-00d0a15f,6918-UMQCG
72.0,116.4,8543.25,371.61914137203206,0.0,8.0,3.0,0675-NCDYU
13.0,31.65,389.95,168.0948872989639,1.0,2.0,3.0,6339-DKLMK
61.0,94.15,5731.85,331.6338495521954,0.0,2.0,3.0,1346-PJWTK
1.0,20.65,20.65,77.59699278851738,0.0,0.0,3.0,5088-QZLRL
56.0,76.85,4275.75,163.8744069267776,0.0,2.0,3.0,8023-QHAIO
4.0,20.15,84.5,0.0,0.0,4.0,3.0,4397-FRLTA
35.0,,1924.1,96.9458582999482,1.0,8.0,2.0,3057-VJJQE
,39.05,669.85,175.01893527280782,0.0,,2.0,5087-SUURX
72.0,82.15,5784.3,222.6768209921877,0.0,2.0,2.0,2302-OUZXB
49.0,103.0,5166.2,242.95093436142687,1.0,0.0,ORPH-52dc81db,8133-ANHHJ
44.0,95.1,4060.55,290.424533602664,0.0,7.0,3.0,2270-CHBFN
3.0,83.9,267.4,265.2164896482897,1.0,0.0,2.0,0013-EXCHZ
37.0,95.15,3532.85,300.6508774559074,0.0,3.0,2.0,5982-FPVQN
61.0,79.8,4914.8,219.91979980306417,-0.0,5.0,2.0,9107-UKCKY
70.0,74.8,5315.8,217.19100373769356,-0.0,6.0,2.0,4654-ULTTN
1.0,69.85,69.85,191.74802338816653,0.0,0.0,2.0,5550-VFRLC
41.0,20.45,775.6,42.24834702011814,1.0,3.0,3.0,5546-BYZSM
70.0,78.35,5445.95,164.36769733302634,0.0,0.0,3.0,1492-KGETH
1.0,53.55,53.55,212.5400841094583,1.0,0.0,2.0,4929-BSTRX
51.0,19.1,1007.8,84.40104495680549,0.0,3.0,3.0,4163-HFTUK
42.0,20.0,833.55,0.0,0.0,0.0,3.0,8215-NGSPE
70.0,93.9,6579.05,267.57915295832083,0.0,3.0,2.0,2225-ZRGSG
48.0,19.95,1004.5,14.952398211100451,0.0,0.0,2.0,8859-YSTWS
68.0,113.15,7856,364.05535810478943,0.0,8.0,ORPH-bcde804e,5271-YNWVR
48.0,24.0,1183.05,86.47051595300265,1.0,0.0,2.0,7601-DHFWZ
26.0,84.95,,265.6476500652299,0.0,4.0,2.0,2657-ALMWY
11.0,80.5,896.9,225.04442577941305,0.0,3.0,2.0,6330-JKLPC
1.0,19.3,19.3,0.0,0.0,4.0,3.0,4667-OHGKG
27.0,19.15,501.35,19.63981654043929,0.0,5.0,ORPH-5e48a2bc,1998-VHJHK
46.0,91.3,4126.35,257.99149189385423,0.0,0.0,1.0,1707-HABPF
1.0,49.65,49.65,99.04428265783136,1.0,0.0,2.0,1660-HSOOQ
46.0,54.35,2460.15,140.29706687185774,0.0,6.0,2.0,7253-UVNDW
25.0,19.15,477.6,19.272784817113127,0.0,0.0,2.0, 0487-VVUVK  
4.0,88.45,370.65,377.2850659775901,1.0,8.0,2.0,7228-OMTPN
13.0,19.75,265.75,45.51990319763907,0.0,0.0,2.0,5063-IUOKK
31.0,75.5,2424.45,177.81645720932173,1.0,4.0,2.0,4508-OEBEY
23.0,83.75,1849.95,296.451818285507,0.0,0.0,2.0,0027-KWYKW
2.0,19.4,61.05,18.82192188375591,0.0,0.0,4.0,2308-STERM
65.0,,1698.55,46.142684767494416,0.0,1.0,3.0,5982-XMDEX
22.0,90.5,1910.6,244.43634294600884,0.0,0.0,2.0,6284-AHOOQ
55.0,19.15,998.1,54.62503327527458,0.0,0.0,3.0,6051-PTVNS
9.0,94.85,890.6,275.3216208864372,0.0,,3.0,2344-JMOGN
7.0,69.95,529.5,263.1233064270159,0.0,0.0,3.0,3799-ISUZQ
35.0,40.9,1383.6,156.67506514010853,1.0,0.0,2.0,2877-VDUER
6.0,80.25,493.4,205.21887132772048,0.0,3.0,3.0,9152-AMKAK
1.0,48.6,48.6,,0.0,1.0,3.0,1794-HBQTJ
17.0,70.8,1207,281.051698359049,0.0,0.0,2.0,9432-VOFYX
10.0,60.2,563.5,142.18227558907924,0.0,4.0,2.0,8049-WJCLQ
15.0,55.2,864.55,180.19990511552325,0.0,4.0,UNK-a44dad33,6586-PSJOX
40.0,55.8,2109.35,170.82797227842417,1.0,7.0,2.0,
13.0,54.15,701.05,102.4566381632866,0.0,7.0,3.0,9705-ZJBCG
29.0,80.15,2265.25,226.69909413799232,1.0,4.0,ORPH-3588e303,4818-DRBQT
3.0,75.5,220.6,189.04031779921917,0.0,0.0,2.0,1320-HTRDR
58.0,100.4,5749.8,292.3823765081822,0.0,0.0,2.0,6847-KJLTS
45.0,62.55,2796.45,165.12604143371692,0.0,11.0,3.0,9670-BPNXF
72.0,70.45,5165.7,137.44074201545564,0.0,3.0,4.0,3913-FCUUW
68.0,85.5,5696.6,254.37313545163943,0.0,3.0,2.0,3301-VKTGC
1.0,20.2,20.2,18.47755683399484,0.0,0.0,2.0,1493-AMTIE
38.0,54.5,2076.05,60.87584020225134,1.0,4.0,2.0,9555-SAHUZ
2.0,20.75,44.2,26.504110118215294,0.0,2.0,3.0,0816-TSPHQ
11.0,20.35,215.25,14.832714015474972,0.0,5.0,2.0,9932-WBWIK
20.0,91.0,1859.5,235.62073379961632,1.0,8.0,2.0,4619-EVPHY
72.0,104.8,7470.1,385.5885325115096,1.0,3.0,1.0,5286-YHCVC
3.0,74.75,229.5,266.0571577963242,0.0,1.0,,6424-ELEYH
23.0,104.05,2470.1,285.4398221379723,0.0,4.0,ORPH-9edaf4ae,4391-RESHN
40.0,51.1,2092.9,134.4293514572774,1.0,6.0,3.0,9115-YQHGA
62.0,89.8,5629.55,237.2715724156941,0.0,3.0,3.0,4462-CYWMH
22.0,20.55,469.85,54.31630304039355,0.0,1.0,3.0,8963-MQVYN
11.0,64.05,733.95,242.8666545293701,0.0,3.0,2.0,2458-EOMRE
7.0,74.85,485.25,223.2300866132256,0.0,0.0,2.0,9334-GWGOW
13.0,96.65,1244.5,303.85624444257894,1.0,6.0,2.0,6821-BUXUX
1.0,20.05,20.05,55.05818527395561,0.0,0.0,3.0,5028-HTLJB
39.0,103.45,3994.45,363.6940807609447,0.0,2.0,1.0,9801-GDWGV
3.0,25.0,78.25,134.11882725265016,3.0,0.0,1.0,6542-LWGXJ
58.0,20.3,1131.5,17.219789838615874,0.0,7.0,4.0,5567-GZKQY
6.0,26.35,184.05,44.94557762177324,0.0,0.0,3.0,1222-LRYKO
1.0,19.9,19.9,8.37482460123306,0.0,3.0,3.0,2320-JRSDE
22.0,54.7,1178.75,118.03553848367874,0.0,4.0,3.0,2087-QAREY
14.0,46.35,667.7,215.46789839196836,0.0,4.0,2.0,0601-WZHJF
64.0,90.25,5629.15,240.3771502942081,1.0,4.0,2.0,4423-JWZJN
1.0,,19.95,0.0,0.0,0.0,3.0,5143-WMWOG
6.0,20.65,109.3,0.0,0.0,4.0,3.0,6490-FGZAT
1.0,79.6,79.6,321.74242983981185,0.0,0.0,1.0,5393-RXQSZ
39.0,25.45,958.45,21.814658097926483,1.0,2.0,3.0,7452-FOLON
20.0,19.5,403.15,42.8446522718469,1.0,4.0,3.0,2320-TZRRH
1.0,75.9,75.9,237.3683481233145,0.0,5.0,3.0,0231-LXVAP
1.0,76.2,76.2,211.92272981843848,0.0,1.0,1.0,9444-JTXHZ
64.0,66.15,4392.5,196.13915329536056,0.0,4.0,3.0,4942-VZZOM
1.0,19.25,19.25,7.020360937266844,2.0,0.0,3.0,5510-BOIUJ
46.0,69.1,3168,182.1944501337596,0.0,3.0,2.0,7502-BNYGS
28.0,39.1,1096.6,107.58420899285105,0.0,0.0,2.0,4291-HYEBC
33.0,20.05,669.45,0.9926326875703412,1.0,4.0,2.0,6147-CBCRA
,59.8,2343.85,109.24364040233728,0.0,0.0,2.0,6047-SUHPR
42.0,84.3,3588.4,310.27596649799045,0.0,0.0,2.0,4471-KXAUH
1.0,48.6,48.6,87.51126788412812,0.0,8.0,3.0,9752-ZNQUT
7.0,79.0,522.95,335.5363412292048,0.0,4.0,1.0,7638-QVMVY
70.0,105.35,7511.9,,2.0,4.0,1.0,1576-PFZIW
65.0,25.1,1725,49.01459988835156,0.0,2.0,2.0,5666-MBJPT
1.0,49.75,49.75,128.2404618520446,0.0,0.0,1.0,7312-XSBAT
18.0,94.75,1691.9,330.4277444803587,0.0,3.0,1.0,3096-GKWEB
24.0,93.0,2248.05,321.51162163853064,1.0,-,1.0,2371-JQHZZ
63.0,71.9,4479.2,137.66188043272868,0.0,8.0,3.0,0674-GCDXG
44.0,77.55,3471.1,218.57310484420896,1.0,5.0,1.0,1121-QSIVB
4.0,19.85,63,0.0,0.0,0.0,2.0,4396-KLSEH
1.0,70.25,70.25,257.55948566469937,0.0,0.0,,3244-DCJWY
37.0,95.25,3314.15,410.2168867541341,0.0,6.0,ORPH-e5a73483,2824-MYYBN
10.0,84.6,865.55,240.42666309779167,0.0,0.0,2.0,0875-CABNR
34.0,25.05,852.7,159.220710465358,0.0,0.0,3.0,6345-HOVES
35.0,53.15,1930.9,236.28065176529688,0.0,3.0,3.0,8318-LCNBW
4.0,20.15,91.4,0.0,0.0,0.0,3.0,6469-QJKZW
39.0,101.25,3949.15,320.4991540774614,1.0,3.0,2.0,0147-ESWWR
43.0,100.55,4304,280.18226967998385,0.0,4.0,3.0,1217-VASWC
17.0,24.1,409.9,0.0,0.0,0.0,3.0,7812-FZHPE
61.0,25.3,1554.9,51.10854177744063,0.0,0.0,3.0,6370-ZVHDV
49.0,71.8,3472.05,136.25362305507178,0.0,6.0,2.0,5915-DGNVC
4.0,,117.8,15.400596991802836,1.0,0.0,3.0,6260-XLACS
64.0,49.85,3210.35,142.5144385395274,0.0,4.0,2.0,3566-CAAYU
3.0,69.6,207.4,273.30713314657464,0.0,5.0,2.0,4983-CCWMC
1.0,19.75,19.75,101.17235755875636,0.0,0.0,2.0,9103-CXVOK
40.0,80.8,3132.75,214.3740145746513,0.0,2.0,2.0,2896-TBNBE
1.0,60.0,60,78.60132323826984,0.0,9.0,3.0,4797-AXPXK
8.0,86.55,649.65,269.82073544266404,0.0,6.0,2.0,5229-PRWKT
,20.85,20.85,0.0,1.0,0.0,2.0,6982-UQZLY
34.0,64.2,2106.3,112.88687863236224,0.0,0.0,3.0,2522-WLNSF
1.0,35.0,35,221.1710490272908,1.0,5.0,3.0,3841-CONLJ
39.0,50.75,2011.4,222.4432960244488,0.0,2.0,1.0,5057-LCOUI
58.0,105.5,6205.5,265.50720468685336,0.0,4.0,3.0,0193-ESZXP
45.0,19.2,903.7,41.77986508031369,2.0,0.0,3.0,4475-NVTLU
6.0,85.15,503.6,262.7626748657508,0.0,0.0,1.0,4369-HTUIF
43.0,90.65,3882.3,291.5606695378441,0.0,5.0,2.0,9386-LDCZR
41.0,20.0,879.8,86.33328057930788,2.0,0.0,2.0,9585-KKMFD
5.0,74.65,383.65,274.2411807789307,0.0,0.0,2.0,5399-ZIMKF
72.0,61.2,4390.25,210.82209269552465,0.0,8.0,4.0,0336-KXKFK
4.0,19.95,68.2,42.36595196624464,1.0,5.0,UNK-dc9072a5,5619-XZZKR
9.0,54.8,452.8,71.78204631366873,0.0,4.0,2.0,3948-FVVRP
72.0,73.45,5329,117.28256445558986,0.0,3.0,2.0,5327-XOKKY
33.0,51.45,1758.9,171.62521281768156,1.0,0.0,,0983-TATYJ
72.0,80.45,5737.6,272.61574157188164,0.0,3.0,2.0,1813-JYWTO
22.0,54.2,1152.7,102.87326505232856,0.0,3.0,3.0,0156-FVPTA
70.0,109.5,7674.55,334.340909658156,0.0,6.0,2.0,1984-FCOWB
21.0,104.4,2157.95,365.8304200117597,0.0,6.0,3.0,0654-HMSHN
15.0,85.3,1219.85,336.7242106079268,0.0,0.0,2.0,6719-OXYBR
29.0,79.3,2414.55,144.77581775117633,0.0,9.0,3.0,3312-ZWLGF
15.0,76.5,1155.6,245.04363511585268,0.0,0.0,2.0,6476-YHMGA
71.0,105.1,7548.1,258.0461888717037,1.0,0.0,2.0,5287-QWLKY
72.0,25.4,1809.35,0.0,0.0,7.0,3.0,0795-XCCTE
19.0,86.85,1564.4,322.8955732512366,0.0,2.0,2.0,0168-XZKBB
1.0,19.65,19.65,61.02899104691224,1.0,0.0,3.0,3785-NRHYR
1.0,75.7,75.7,207.13487221495257,1.0,4.0,2.0,5196-SGOAK
2.0,45.55,84.4,154.5497864496621,1.0,4.0,2.0,4537-DKTAL
11.0,78.1,864.85,130.86855869214693,0.0,2.0,3.0,7072-MBHEV
12.0,19.3,228.75,12.05510884044018,0.0,1.0,3.0,5602-BVFMK
70.0,110.5,7752.05,348.88673756568915,0.0,6.0,2.0,6297-NOOPG
20.0,90.8,1951,254.6432262566404,0.0,8.0,2.0,1891-UAWWU
23.0,20.3,470.6,24.102406694950748,0.0,4.0,ORPH-e388dfeb,8204-TIFGJ
49.0,81.35,4060.9,114.27182456700884,0.0,5.0,2.0,8050-DVOJX
4.0,97.95,384.5,359.2131956488856,0.0,10.0,1.0,6108-OQZDQ
32.0,108.15,3432.9,315.3636556980212,0.0,8.0,2.0,0363-QJVFX
2.0,55.3,108.65,234.1397661125218,1.0,0.0,3.0,8903-XEBGX
69.0,56.55,3952.65,227.8125080118772,0.0,4.0,3.0,8169-SAEJD
6.0,,463.05,323.8527722903641,0.0,2.0,1.0,9840-DVNDC
24.0,19.7,494.05,81.44416288349622,0.0,1.0,3.0,1089-XZWHH
32.0,104.05,3416.85,323.83533155919804,0.0,5.0,2.0,2325-WINES
27.0,52.85,1498.65,135.65178932851347,0.0,7.0,2.0,6064-ZATLR
27.0,104.3,2867.75,310.6526066248928,0.0,1.0,2.0,3096-JRDSO
58.0,80.65,4807.35,251.57837897572065,0.0,6.0,4.0,7824-PANSQ
1.0,71.35,71.35,242.7992499055557,0.0,1.0,3.0,8042-JVNFH
18.0,24.65,471.35,2.191340863327636,0.0,2.0,3.0,9648-BCHKM
47.0,21.3,1041.8,0.0,0.0,2.0,3.0,2888-ADFAO
70.0,110.2,7689.8,336.4684196115309,1.0,2.0,2.0,8707-HOEDG
13.0,89.4,,291.6742636281517,0.0,4.0,2.0,3374-LXDEV
36.0,51.05,1815,166.8645345252212,2.0,2.0,2.0,4072-IPYLT
67.0,unknown,1311.3,16.182841560393243,0.0,0.0,UNK-531ece99,7167-PCEYD
10.0,19.9,199.45,53.224839265315545,0.0,2.0,3.0,4936-YPJNK
19.0,87.3,1637.3,213.59948951551164,0.0,1.0,2.0,1580-BMCMR
71.0,19.85,1326.35,0.0,1.0,0.0,4.0,4817-KEQSP
72.0,89.4,6376.55,193.6680611605235,0.0,4.0,2.0,6408-WHTEF
48.0,20.0,935.9,19.35082860145542,1.0,0.0,3.0,9251-AWQGT
1.0,20.05,20.05,51.64198928945304,0.0,0.0,,8749-CLJXC
18.0,,1611.15,213.49256721931977,0.0,7.0,2.0,7989-VCQOH
1.0,20.6,20.6,56.22563247180588,0.0,0.0,3.0,5049-GLYVG
67.0,102.9,6989.7,234.46880174125968,0.0,6.0,3.0,4199-QHJNM
69.0,39.1,2779.5,68.89052462280328,0.0,6.0,ORPH-a6e23cc3,8882-TLVRW
19.0,99.95,1931.75,361.24477185921273,1.0,3.0,2.0,5883-GTGVD
72.0,114.5,8331.95,296.462431543835,0.0,6.0,2.0,5135-GRQJV
38.0,20.2,735.9,0.0,2.0,0.0,2.0,2384-OVPSA
40.0,55.8,2283.3,72.55235750463339,1.0,3.0,2.0,1371-WEPDS
61.0,24.2,1445.2,23.945444955276045,0.0,1.0,2.0,3580-GICBM
10.0,81.0,818.05,222.58908524692632,2.0,2.0,1.0,4817-QRJSX
32.0,72.8,2333.05,169.14895734091257,0.0,5.0,3.0,9730-DRTMJ
21.0,99.85,1992.55,310.763233384364,0.0,5.0,3.0,4686-UXDML
59.0,99.5,5890,299.7383112049167,0.0,0.0,2.0,3349-ANQNH
13.0,70.15,916.75,197.7070299926812,0.0,5.0,1.0,2398-YPMUR
47.0,20.25,1029.8,0.9668801373158822,0.0,3.0,3.0,0932-YIXYU
69.0,26.0,1796.55,41.22114497468698,0.0,3.0,2.0,7480-SPLEF
2.0,19.9,33.7,78.82727153961004,0.0,0.0,3.0,7636-XUHWW
22.0,19.05,454.05,125.81544764836732,0.0,0.0,3.0,1431-CYWMH
15.0,96.5,1392.25,205.6215596817484,0.0,4.0,UNK-85612610,5937-EORGB
53.0,19.85,1049.6,89.55485990624959,0.0,0.0,4.0,6349-JDHQP
28.0,25.7,734.6,20.556606487455102,3.0,0.0,2.0,5539-HIVAK
22.0,20.3,475.1,18.448523309225635,2.0,0.0,2.0,5847-MXBEO
1.0,70.15,70.15,270.641217186601,0.0,0.0,2.0,9985-MWVIX
16.0,91.55,1540.05,230.6881072958215,0.0,0.0,2.0,4583-PARNH
48.0,39.4,1978.65,162.75461247670333,0.0,7.0,3.0,1116-FRYVH
30.0,105.7,3181.8,201.99982019543936,0.0,5.0,UNK-50712c61,1421-HCERK
3.0,70.25,229.7,247.19080403359027,1.0,2.0,1.0,9633-XQABV
57.0,93.75,5625.55,195.4695754455911,0.0,10.0,2.0,0716-BQNDX
68.0,96.55,6581.9,186.91503050676653,1.0,6.0,2.0,1265-XTECC
23.0,60.0,1347.15,119.68518088079207,0.0,3.0,3.0,1183-CANVH
65.0,59.8,3808.2,157.11332459496887,1.0,6.0,2.0,1972-XMUWV
44.0,90.65,3974.15,356.3210372872257,0.0,5.0,-1.814185671889828,UNK-89b28d20
71.0,109.0,7661.8,266.32189974489205,0.0,1.0,2.0,3407-JMJQQ
37.0,68.1,2479.25,180.29178457815368,0.0,3.0,2.0,6252-DFGTK
12.0,20.4,266.6,29.78955571178551,1.0,0.0,2.0,1539-LNKHM
69.0,81.95,5601.4,229.03046776584995,0.0,5.0,3.0,8645-KOMJQ
35.0,60.55,1982.6,155.7858709050155,1.0,3.0,1.0,0289-IVARM
5.0,65.6,339.9,178.0844057171346,1.0,3.0,3.0,9761-XUJWD
58.0,82.5,4828.05,286.06327513471456,0.0,1.0,ORPH-db17e74f,4057-FKCZK
72.0,82.3,5980.55,196.268168687916,0.0,5.0,2.0,4291-TPNFG
72.0,68.15,4808.7,93.0369766508978,1.0,4.0,2.0,6087-YPWHO
1.0,20.3,20.3,1.0763529880660323,0.0,0.0,3.0,3090-QFUVD
39.0,95.55,3692.85,327.30662593858096,1.0,2.0,2.0,2237-ZFSMY
53.0,20.2,1068.15,0.0,1.0,4.0,3.0,1722-LDZJS
27.0,89.2,2383.6,310.438962395413,0.0,0.0,3.0,1818-ESQMW
1.0,69.65,69.65,184.2721938859305,1.0,7.0,2.0,4871-JTKJF
1.0,89.3,89.3,296.84683819265257,0.0,4.0,1.0,1415-YFWLT
18.0,74.8,1438.05,288.7760762836266,0.0,3.0,2.0, 7401-RUBNK  
46.0,20.2,917.45,19.884726012712303,1.0,3.0,3.0,0506-YLVKJ
72.0,84.4,6096.45,237.6799904966702,0.0,6.0,2.0,8661-BOYNW
36.0,87.55,3078.1,321.2591818380258,0.0,0.0,2.0,6711-VTNRE
4.0,25.15,99.95,133.30288557086718,0.0,5.0,3.0,4815-GBTCD
25.0,19.8,475.2,33.713653144398265,1.0,0.0,2.0,2805-AUFQN
40.0,50.85,2036.55,166.62664616843188,1.0,3.0,2.0,0980-PVMRC
63.0,102.4,6444.05,348.06576751731626,0.0,4.0,3.0,7233-DRTRF
15.0,96.3,1426.75,231.82045666353147,0.0,7.0,2.0,3500-RMZLT
14.0,55.5,767.55,78.5542325938194,0.0,5.0,2.0,3873-NFTGI
72.0,109.75,7932.5,285.8695518998342,0.0,6.0,2.0,1162-ECVII
39.0,106.4,4040.65,376.4839440865379,1.0,8.0,2.0,7048-GXDAY
47.0,60.0,2768.65,217.763808443919,0.0,4.0,2.0,8571-ZCMCX
19.0,88.8,1672.35,259.6683556757968,0.0,5.0,3.0,1169-WCVAK
5.0,85.2,474.8,333.3281548928625,3.0,0.0,1.0,4548-SDBKE
13.0,35.1,446.1,150.3970371775468,0.0,3.0,2.0,UNK-ea2c7f8a
17.0,80.05,1345.65,317.08635743119044,0.0,0.0,2.0,7129-CAKJW
34.0,75.55,2425.4,214.76025415207545,0.0,0.0,,8695-ARGXZ
42.0,49.55,2077.95,81.30054734116044,0.0,1.0,2.0,3570-YUEKJ
5.0,81.3,416.3,261.6308847624764,3.0,0.0,2.0,4143-OOBWZ
71.0,23.9,1663.5,6.501582099973469,0.0,3.0,3.0,1555-HAPSU
19.0,66.4,1286.05,158.58691084404168,0.0,5.0,3.0,1697-NVVGY
,19.6,35.85,0.0,0.0,0.0,2.0,7854-EKTJL
57.0,18.8,1094.35,22.537598590776216,0.0,0.0,2.0,8464-EETCQ
72.0,108.4,7719.5,413.6765391966828,0.0,6.0,3.0,2419-FSORS
6.0,85.95,514.6,334.45952527945934,0.0,4.0,1.0,8132-YPVBX
17.0,85.45,1451.6,263.99136864746083,0.0,0.0,,9102-IAYHT
61.0,80.9,4932.5,168.958649240663,0.0,1.0,2.0,6754-LZUKA
1.0,71.0,71,301.224900184365,1.0,8.0,1.0,3422-LYEPQ
48.0,111.8,5443.65,344.63567789933484,0.0,4.0,2.0,8099-MZPUJ
16.0,20.6,330.25,6.371768818833045,0.0,2.0,2.0,0787-LHDYT
9.0,85.05,746.5,197.5983152552996,0.0,0.0,2.0,2642-DTVCO
3.0,44.6,122.7,114.87085666537156,0.0,4.0,3.0,0374-IOEGQ
1.0,44.4,44.4,155.7392495202017,0.0,0.0,2.0,4361-JEIVL
65.0,105.1,6631.85,340.29394814998994,,6.0,2.0,3197-NNYNB
70.0,115.15,8250,389.5119254889444,0.0,6.0,3.0,3396-DKDEL
60.0,59.8,3561.15,124.9176008737935,1.0,1.0,3.0,1752-OZXFY
69.0,26.3,1763.55,77.39618597155574,1.0,3.0,3.0,9066-QRSDU
35.0,70.55,2419,211.00983310435305,0.0,2.0,,9112-WSNPU
,20.05,470.2,0.0,0.0,1.0,3.0,9867-NNXLC
66.0,79.85,5234.95,233.688575551056,1.0,0.0,2.0,5321-NTRKC
1.0,70.3,70.3,174.1079860442433,0.0,0.0,1.0,1363-TXLSL
1.0,79.35,79.35,366.86473524412446,0.0,4.0,2.0,9507-EXLTT
34.0,90.05,3097,340.94907491010906,0.0,0.0,2.0,3161-GETRM
72.0,24.45,1709.1,61.40096565101161,1.0,0.0,2.0,0402-OAMEN
31.0,59.95,1848.8,247.33968217646964,0.0,0.0,2.0,6933-VLYFX
30.0,25.35,723.3,78.19900658175382,1.0,0.0,2.0,6754-WKSHP
9.0,90.8,809.75,339.4540147376327,0.0,1.0,2.0,9846-GKXAS
20.0,70.45,1470.95,251.2606763675489,0.0,0.0,2.0,6017-PPLPX
19.0,34.3,577.15,58.88970631630515,0.0,2.0,3.0,4976-LNFVV
65.0,105.05,6914.95,386.7479984579127,1.0,1.0,2.0,5055-MGMGF
30.0,19.3,602.9,5.1420876029091565,0.0,0.0,3.0,4641-FROLU
6.0,19.15,124.4,70.74358623928822,0.0,0.0,3.0,2862-JVEOY
2.0,51.4,96.8,235.74297059817644,1.0,0.0,2.0,2969-QWUBZ
53.0,71.85,3827.9,195.9981433406233,0.0,4.0,3.0,9822-BIIGN
7.0,75.4,533.05,163.88837942701355,0.0,0.0,1.0,2077-MPJQO
,49.7,2961.4,200.39428221006244,0.0,1.0,3.0,1534-OULXE
70.0,45.25,3264.45,202.61656782646844,0.0,3.0,2.0,7136-RVDTZ
13.0,78.75,995.35,206.7128783440384,0.0,6.0,2.0,2971-SGAFL
35.0,81.6,2815.25,140.89634272614566,0.0,5.0,2.0,1480-IVEVR
2.0,70.4,154.8,275.00034164362984,0.0,0.0,2.0,2905-KFQUV
3.0,75.8,246.3,262.33118221332325,0.0,6.0,2.0,4581-SSPWD
3.0,76.1,257.6,257.395511250752,3.0,3.0,1.0,3370-HXOPH
62.0,94.0,5757.2,316.24354339818024,0.0,2.0,2.0,9391-YZEJW
72.0,103.95,7517.7,310.7368903802219,0.0,6.0,2.0,9958-MEKUC
63.0,19.95,1234.8,38.24463286582153,0.0,0.0,2.0,0281-CNTZX
20.0,71.3,1389.2,165.29441001660604,0.0,0.0,3.0,6927-WTFIV
35.0,110.8,3836.3,216.5960363428896,0.0,1.0,2.0,4118-CEVPF
21.0,69.1,1474.75,219.1138204746256,0.0,0.0,2.0,3398-ZOUAA
62.0,96.1,6001.45,320.6956822075383,2.0,2.0,1.0,9114-VEPUF
15.0,48.8,720.1,92.95282940477192,1.0,4.0,3.0,7876-BEUTG
55.0,50.55,2832.75,108.43283631569363,0.0,3.0,3.0,2338-BQEZT
11.0,44.65,472.25,167.8673255283622,0.0,2.0,2.0,9873-MNDKV
17.0,88.25,1460.65,288.5231824478885,2.0,0.0,1.0,0378-NHQXU
61.0,19.45,1336.35,3.486545097939606,0.0,0.0,3.0,8241-JUIQO
71.0,,6388.65,220.4721337933708,0.0,8.0,3.0,2194-IIQOF
2.0,70.0,153.05,244.9178076825438,2.0,0.0,1.0,4512-ZUIYL
35.0,19.25,677.9,14.250440450764554,0.0,0.0,3.0,9631-RXVJM
17.0,70.5,1165.6,212.8065758501404,0.0,4.0,3.0,9584-EXCDZ
21.0,97.35,2119.5,366.0845081481132,1.0,4.0,1.0,7969-AULMZ
47.0,19.65,921.55,32.71476406846101,0.0,0.0,2.0,5093-FEGLU
3.0,20.85,72,23.501335653005448,1.0,2.0,ORPH-8fd9b104,2621-UDNLU
3.0,19.65,68.35,30.184982509130688,0.0,4.0,3.0,7526-IVLYU
44.0,19.35,847.25,12.101924904016446,0.0,0.0,3.0,2428-HYUNX
1.0,44.0,44,69.16042125596948,1.0,0.0,2.0,9214-EKVXR
44.0,94.4,4295.35,331.7679261336716,2.0,2.0,3.0,3410-MHHUM
5.0,25.9,135,53.98450514396309,0.0,0.0,3.0,0568-ONFPC
24.0,55.65,1400.55,172.1129910390738,0.0,6.0,2.0,0733-VUNUW
1.0,69.65,69.65,263.458566265702,0.0,0.0,2.0,4550-EVXNY
18.0,75.4,1380.4,221.324872706172,0.0,1.0,2.0,2122-YWVYA
10.0,100.6,1060.2,315.20817073497415,0.0,0.0,UNK-adc79981,2968-SSGAA
65.0,71.0,4386.2,203.43942385489032,0.0,0.0,1.0,2296-DKZFP
1.0,86.0,86,255.26632402572,0.0,2.0,2.0,4844-JJWUY
53.0,106.95,5785.5,347.6115550411711,0.0,3.0,1.0,6777-TGHTM
3.0,21.2,52.05,75.70092511478147,1.0,3.0,3.0,8909-BOLNL
33.0,61.05,2018.4,166.8240581347285,1.0,8.0,3.0,6603-YRDCJ
3.0,29.6,79.45,107.77160454281376,0.0,2.0,2.0,3538-WZPHD
34.0,79.95,2727.3,207.3422728654988,0.0,2.0,2.0,3229-USWAR
—,19.7,263.65,0.0,0.0,,3.0,2138-VFAPZ
13.0,20.3,275.4,0.0,1.0,2.0,3.0,6131-JLWZM
46.0,59.9,2816.65,191.06445623343183,0.0,0.0,2.0,4785-QRJHC
23.0,24.35,538.5,3.6610116468621934,0.0,2.0,3.0,0269-XFESX
